"peak_id","gene_short_name","distance"
"chr9_64383262_64384089","Megf11",1536
"chr9_64385463_64385866","Megf11",0
"chr9_64385981_64386236","Megf11",0
"chr9_64386763_64387063","Megf11",0
"chr9_64393905_64394535","Megf11",0
"chr9_64397129_64397349","Megf11",0
"chr9_64447589_64447791","Megf11",0
"chr9_64465415_64466549","Megf11",0
"chr9_64470807_64471114","Megf11",0
"chr9_64472224_64472767","Megf11",0
"chr9_64488624_64489108","Megf11",0
"chr9_64504899_64505421","Megf11",0
"chr9_64510675_64511156","Megf11",0
"chr9_64512811_64513176","Megf11",0
"chr9_64520253_64520583","Megf11",0
"chr9_64528563_64529300","Megf11",0
"chr9_64537881_64538154","Megf11",0
"chr9_64539571_64540172","Megf11",0
"chr9_64541154_64541637","Megf11",0
"chr9_64549609_64549831","Megf11",0
"chr9_64550314_64550711","Megf11",0
"chr9_64557081_64557297","Megf11",0
"chr9_64564291_64564525","Megf11",0
"chr9_64565231_64565602","Megf11",0
"chr9_64565930_64566521","Megf11",0
"chr9_64571968_64573149","Megf11",0
"chr9_64590457_64591093","Megf11",0
"chr9_64591427_64591659","Megf11",0
"chr9_64602875_64603224","Megf11",0
"chr9_64617394_64617710","Megf11",0
"chr9_64621389_64621651","Megf11",0
"chr9_64626466_64627111","Megf11",0
"chr9_64629901_64630594","Megf11",0
"chr9_64636546_64637382","Megf11",0
"chr9_64637745_64638702","Megf11",0
"chr9_64639700_64639982","Megf11",0
"chr9_64651778_64652005","Megf11",0
"chr9_64659365_64659679","Megf11",0
"chr9_64659892_64660744","Megf11",0
"chr9_64667223_64668235","Megf11",0
"chr9_64671377_64671792","Megf11",0
"chr9_64672030_64672231","Megf11",0
"chr9_64687690_64688685","Megf11",0
"chr9_64691048_64691492","Megf11",0
"chr9_64696273_64696878","Megf11",0
"chr9_64702604_64703473","Megf11",0
"chr9_64728654_64729720","Rab11a",0
"chr9_64736022_64738150","Rab11a",0
"chr9_64747524_64748027","Rab11a",9765
"chr9_64804310_64804629","Dennd4a",6710
"chr9_64805649_64806139","Dennd4a",5200
"chr9_64810670_64812506","Dennd4a",0
"chr9_64814298_64814497","Dennd4a",0
"chr9_64831121_64831841","Dennd4a",0
"chr9_64845303_64845828","Dennd4a",0
"chr9_64889853_64890344","Dennd4a",0
"chr9_64903393_64903708","Dennd4a",0
"chr9_64914759_64914958","Dennd4a",0
"chr9_64925844_64926043","Slc24a1",0
"chr9_64926164_64926874","Slc24a1",0
"chr9_64933712_64934817","Slc24a1",0
"chr9_64936214_64936786","Slc24a1",0
"chr9_64951841_64952972","Slc24a1",233
"chr9_64960195_64961526","Vwa9",0
"chr9_64985108_64985899","Vwa9",0
"chr9_65002464_65002698","Ptplad1",0
"chr9_65010463_65011567","Ptplad1",0
"chr9_65015848_65016154","Ptplad1",0
"chr9_65018934_65019544","Ptplad1",0
"chr9_65020994_65022008","Ptplad1",0
"chr9_65022696_65023033","Ptplad1",978
"chr9_65023488_65023707","Ptplad1",1770
"chr9_65031956_65033137","Dpp8",0
"chr9_65036289_65036760","Dpp8",0
"chr9_65068867_65069586","Dpp8",0
"chr9_65074317_65074516","Dpp8",0
"chr9_65084116_65084781","Dpp8",1465
"chr9_65087485_65087914","Dpp8",4834
"chr9_65089607_65089954","Dpp8",6956
"chr9_65091554_65092167","Dpp8",8903
"chr9_65100890_65102764","Igdcc4",0
"chr9_65107890_65108253","Igdcc4",0
"chr9_65109292_65110396","Igdcc4",0
"chr9_65115886_65116152","Igdcc4",0
"chr9_65120940_65121241","Igdcc4",0
"chr9_65123517_65124160","Igdcc4",0
"chr9_65128118_65128738","Igdcc4",0
"chr9_65133572_65134213","Igdcc4",0
"chr9_65140861_65142296","Igdcc3",0
"chr9_65153197_65153455","Igdcc3",0
"chr9_65154666_65155060","Igdcc3",0
"chr9_65162580_65163437","Igdcc3",0
"chr9_65178705_65179129","Igdcc3",0
"chr9_65179803_65181008","Igdcc3",0
"chr9_65188476_65188956","Igdcc3",2618
"chr9_65195168_65197040","Igdcc3",9310
"chr9_65214224_65215910","Parp16",0
"chr9_65220259_65221311","Parp16",0
"chr9_65223947_65224206","Parp16",0
"chr9_65232867_65233959","Parp16",0
"chr9_65240435_65240852","Parp16",1215
"chr9_65243784_65244810","Parp16",4564
"chr9_65267541_65268090","Cilp",0
"chr9_65283155_65283631","Cilp",2549
"chr9_65291493_65292072","Clpx",2187
"chr9_65293662_65295295","Clpx",0
"chr9_65303479_65303859","Clpx",0
"chr9_65322090_65322834","Clpx",0
"chr9_65345534_65347117","Pdcd7",0
"chr9_65362391_65362980","Ubap1l",0
"chr9_65382216_65382596","Ubap1l",1838
"chr9_65385651_65385994","Kbtbd13",2689
"chr9_65386445_65386718","Kbtbd13",1965
"chr9_65390898_65391607","Kbtbd13",0
"chr9_65392749_65393287","Kbtbd13",1096
"chr9_65398029_65398790","Rasl12",0
"chr9_65399643_65400235","Rasl12",0
"chr9_65408547_65409371","Rasl12",0
"chr9_65410379_65410803","Rasl12",0
"chr9_65417589_65417951","Slc51b",0
"chr9_65424294_65424739","Slc51b",1520
"chr9_65432249_65432527","Mtfmt",3254
"chr9_65435227_65436298","Mtfmt",0
"chr9_65460356_65461422","Spg21",0
"chr9_65462148_65462849","Spg21",0
"chr9_65467566_65468554","Spg21",0
"chr9_65508203_65508756","Ankdd1a",0
"chr9_65520027_65520330","Ankdd1a",3027
"chr9_65523563_65523868","Ankdd1a",6563
"chr9_65523975_65524349","Ankdd1a",6975
"chr9_65550696_65551426","Plekho2",2959
"chr9_65561730_65563013","Plekho2",0
"chr9_65573099_65573697","Plekho2",0
"chr9_65574662_65575227","Plekho2",0
"chr9_65579608_65581262","Plekho2",0
"chr9_65586597_65587277","Pif1",0
"chr9_65587387_65588380","Pif1",0
"chr9_65589002_65589423","Pif1",0
"chr9_65598681_65599134","Pif1",2713
"chr9_65605261_65605845","Pif1",9293
"chr9_65629269_65631130","Rbpms2",0
"chr9_65664120_65664454","Oaz2",3546
"chr9_65665874_65666404","Oaz2",1596
"chr9_65671297_65671741","Oaz2",0
"chr9_65672858_65673197","Oaz2",0
"chr9_65675640_65676798","Oaz2",0
"chr9_65678914_65679643","Oaz2",0
"chr9_65693061_65693396","Zfp609",0
"chr9_65695645_65696004","Zfp609",0
"chr9_65696178_65696704","Zfp609",0
"chr9_65702313_65702557","Zfp609",0
"chr9_65705407_65705720","Zfp609",0
"chr9_65719208_65719426","Zfp609",0
"chr9_65719594_65720014","Zfp609",0
"chr9_65721164_65721553","Zfp609",0
"chr9_65729810_65730196","Zfp609",0
"chr9_65734935_65735308","Zfp609",0
"chr9_65744054_65744873","Zfp609",0
"chr9_65745429_65745798","Zfp609",0
"chr9_65759449_65760571","Zfp609",0
"chr9_65768749_65768999","Zfp609",0
"chr9_65771290_65771499","Zfp609",0
"chr9_65772567_65773042","Zfp609",0
"chr9_65776453_65776834","Zfp609",0
"chr9_65779692_65779910","Zfp609",0
"chr9_65781061_65781260","Zfp609",0
"chr9_65784419_65784736","Zfp609",0
"chr9_65787213_65787736","Zfp609",0
"chr9_65789829_65790072","Zfp609",0
"chr9_65791981_65792201","Zfp609",0
"chr9_65798304_65798503","Zfp609",0
"chr9_65802579_65803097","Zfp609",0
"chr9_65807316_65807694","Zfp609",0
"chr9_65812729_65813566","Zfp609",0
"chr9_65813756_65814018","Zfp609",0
"chr9_65820116_65820677","Zfp609",0
"chr9_65823597_65824038","Zfp609",0
"chr9_65826224_65827952","Zfp609",0
"chr9_65828599_65828841","Trip4",88
"chr9_65834492_65835244","Trip4",0
"chr9_65844370_65845973","Trip4",0
"chr9_65884487_65885322","Trip4",0
"chr9_65889969_65890686","2810417H13Rik",0
"chr9_65908399_65909809","Trip4",0
"chr9_65929633_65930182","Csnk1g1",0
"chr9_65950903_65951657","Csnk1g1",0
"chr9_65992105_65992647","Csnk1g1",0
"chr9_66004255_66004697","Csnk1g1",0
"chr9_66059383_66060718","Ppib",0
"chr9_66067584_66067820","Snx22",0
"chr9_66068752_66069987","Snx22",0
"chr9_66078165_66078928","Snx22",8433
"chr9_66080798_66081216","Snx1",6916
"chr9_66081734_66081952","Snx1",6180
"chr9_66084203_66084556","Snx1",3576
"chr9_66088457_66088662","Snx1",0
"chr9_66090680_66092219","Snx1",0
"chr9_66092694_66092909","Snx1",0
"chr9_66124041_66125215","Snx1",0
"chr9_66126203_66127126","Snx1",0
"chr9_66135999_66136283","Fam96a",0
"chr9_66143892_66144630","Fam96a",4936
"chr9_66157708_66158760","Dapk2",0
"chr9_66162809_66163326","Dapk2",0
"chr9_66165329_66165631","Dapk2",0
"chr9_66168997_66169238","Dapk2",0
"chr9_66171230_66171968","Dapk2",0
"chr9_66179629_66180219","Dapk2",0
"chr9_66180979_66181477","Dapk2",0
"chr9_66182068_66182326","Dapk2",0
"chr9_66182803_66183081","Dapk2",0
"chr9_66188875_66189117","Dapk2",0
"chr9_66194175_66194500","Dapk2",0
"chr9_66196355_66196928","Dapk2",0
"chr9_66199786_66199996","Dapk2",0
"chr9_66201972_66202228","Dapk2",0
"chr9_66205261_66206106","Dapk2",0
"chr9_66206820_66207051","Dapk2",0
"chr9_66211958_66212293","Dapk2",0
"chr9_66212452_66212713","Dapk2",0
"chr9_66213359_66213826","Dapk2",0
"chr9_66218040_66218291","Dapk2",0
"chr9_66218670_66220094","Dapk2",0
"chr9_66225546_66226391","Dapk2",0
"chr9_66232452_66232651","Dapk2",0
"chr9_66236549_66236890","Dapk2",0
"chr9_66239335_66240216","Dapk2",0
"chr9_66240357_66241276","Dapk2",0
"chr9_66241792_66242066","Dapk2",0
"chr9_66245685_66246099","Dapk2",0
"chr9_66265800_66266342","Dapk2",0
"chr9_66269826_66270418","Dapk2",0
"chr9_66274377_66275931","Dapk2",2134
"chr9_66276158_66276380","Dapk2",3915
"chr9_66279719_66279975","Dapk2",7476
"chr9_66349610_66351294","Herc1",0
"chr9_66356226_66356474","Herc1",0
"chr9_66374621_66375283","Herc1",0
"chr9_66413964_66414261","Herc1",0
"chr9_66448035_66448526","Herc1",0
"chr9_66465134_66465337","Herc1",0
"chr9_66486496_66487020","Herc1",0
"chr9_66493765_66494018","Herc1",0
"chr9_66505169_66505835","Herc1",0
"chr9_66511084_66512797","Fbxl22",0
"chr9_66514135_66514338","Fbxl22",0
"chr9_66516613_66516814","Usp3",0
"chr9_66518232_66519203","Usp3",0
"chr9_66520033_66520608","Usp3",0
"chr9_66549333_66550056","Usp3",0
"chr9_66560267_66560990","Usp3",0
"chr9_66568456_66568832","Usp3",0
"chr9_66574906_66575336","Usp3",0
"chr9_66575448_66576120","Usp3",0
"chr9_66576321_66576874","Usp3",0
"chr9_66586453_66586844","Usp3",0
"chr9_66591816_66592044","Usp3",0
"chr9_66592193_66593655","Usp3",0
"chr9_66599673_66599900","Usp3",6530
"chr9_66705408_66706130","Car12",7555
"chr9_66707001_66707322","Car12",6363
"chr9_66712233_66712653","Car12",1032
"chr9_66713360_66714292","Car12",0
"chr9_66725436_66726004","Car12",0
"chr9_66727510_66727893","Car12",0
"chr9_66732291_66732649","Car12",0
"chr9_66732844_66733915","Car12",0
"chr9_66736585_66736798","Car12",0
"chr9_66738511_66738710","Car12",0
"chr9_66769219_66769725","Car12",2373
"chr9_66770763_66770962","Car12",3917
"chr9_66785651_66786181","Aph1b",0
"chr9_66787699_66788148","Aph1b",0
"chr9_66794733_66796196","Aph1b",0
"chr9_66801921_66803359","Gm10647",2846
"chr9_66825885_66826353","Aph1c",0
"chr9_66833923_66835497","Aph1c",0
"chr9_66846158_66846484","Rab8b",0
"chr9_66855753_66856243","Rab8b",0
"chr9_66882273_66882817","Rab8b",0
"chr9_66887558_66887846","Rab8b",0
"chr9_66899238_66899943","Rab8b",0
"chr9_66907627_66907980","Rab8b",0
"chr9_66911667_66911970","Rab8b",0
"chr9_66918755_66920311","Rab8b",0
"chr9_66924549_66924862","Rab8b",4843
"chr9_66937474_66937723","Rps27l",8362
"chr9_66938739_66939189","Rps27l",6896
"chr9_66945392_66946643","Rps27l",0
"chr9_66974430_66975639","Lactb",0
"chr9_66980468_66980733","Lactb",4983
"chr9_67012461_67013113","Tpm1",9476
"chr9_67019934_67020373","Tpm1",2216
"chr9_67023231_67023748","Tpm1",0
"chr9_67024732_67025715","Tpm1",0
"chr9_67035770_67036509","Tpm1",0
"chr9_67040944_67041352","Tpm1",0
"chr9_67043222_67044140","Tpm1",0
"chr9_67047374_67047635","Tpm1",0
"chr9_67047750_67048230","Tpm1",0
"chr9_67048714_67049595","Tpm1",0
"chr9_67208314_67208756","Tln2",8330
"chr9_67209177_67209610","Tln2",7476
"chr9_67213331_67213587","Tln2",3499
"chr9_67234957_67235762","Tln2",0
"chr9_67236626_67237296","Tln2",0
"chr9_67247115_67247902","Tln2",0
"chr9_67250115_67250454","Tln2",0
"chr9_67255400_67256025","Tln2",0
"chr9_67263716_67264330","Tln2",0
"chr9_67264741_67265848","Tln2",0
"chr9_67274316_67274614","Tln2",0
"chr9_67280209_67280709","Tln2",0
"chr9_67281311_67281637","Tln2",0
"chr9_67297529_67297934","Tln2",0
"chr9_67298882_67299602","Tln2",0
"chr9_67315023_67315635","Tln2",0
"chr9_67342814_67343084","Tln2",0
"chr9_67379032_67379238","Tln2",0
"chr9_67379741_67380451","Tln2",0
"chr9_67416539_67416738","Tln2",0
"chr9_67423826_67424544","Tln2",0
"chr9_67441509_67441756","Tln2",0
"chr9_67477162_67478003","Tln2",0
"chr9_67484749_67485962","Tln2",0
"chr9_67495468_67496746","Tln2",0
"chr9_67504541_67505484","Tln2",0
"chr9_67509679_67509919","Tln2",0
"chr9_67529433_67530045","Tln2",0
"chr9_67532723_67533794","Tln2",0
"chr9_67544451_67545499","Tln2",0
"chr9_67565756_67566224","Tln2",6052
"chr9_67758650_67760766","M5C1000I18Rik",0
"chr9_67823061_67823874","C2cd4a",6657
"chr9_67830576_67831850","C2cd4a",0
"chr9_67831967_67832546","C2cd4a",0
"chr9_67839758_67840888","Vps13c",0
"chr9_67845669_67846063","Vps13c",0
"chr9_67849430_67849757","Vps13c",0
"chr9_67849949_67850276","Vps13c",0
"chr9_67863940_67864453","Vps13c",0
"chr9_67865403_67865748","Vps13c",0
"chr9_67875446_67875660","Vps13c",0
"chr9_67877038_67877355","Vps13c",0
"chr9_67888450_67888701","Vps13c",0
"chr9_67896667_67897435","Vps13c",0
"chr9_67929168_67929744","Vps13c",0
"chr9_67930638_67930940","Vps13c",0
"chr9_67965860_67966299","Vps13c",0
"chr9_67966875_67967312","Vps13c",0
"chr9_67970280_67970633","Vps13c",0
"chr9_67973180_67973773","Vps13c",0
"chr9_68234118_68235370","Gm28195",0
"chr9_68653182_68654192","Rora",0
"chr9_68654456_68655603","Rora",0
"chr9_68689216_68689631","Rora",0
"chr9_68710913_68711407","Rora",0
"chr9_68715850_68716090","Rora",0
"chr9_68723862_68725210","Rora",0
"chr9_68730931_68731295","Rora",0
"chr9_68750195_68750429","Rora",0
"chr9_68757539_68758201","Rora",0
"chr9_68760449_68760648","Rora",0
"chr9_68769512_68769851","Rora",0
"chr9_68777456_68777655","Rora",0
"chr9_68790652_68791247","Rora",0
"chr9_68791792_68792449","Rora",0
"chr9_68804073_68804862","Rora",0
"chr9_68805764_68806113","Rora",0
"chr9_68813154_68814449","Rora",0
"chr9_68825467_68826307","Rora",0
"chr9_68845590_68845789","Rora",0
"chr9_68853929_68854129","Rora",0
"chr9_68858888_68859164","Rora",0
"chr9_68859362_68859735","Rora",0
"chr9_68872732_68872959","Rora",0
"chr9_68880757_68881248","Rora",0
"chr9_68881618_68882285","Rora",0
"chr9_68886580_68886882","Rora",0
"chr9_68895414_68896554","Rora",0
"chr9_68908731_68909016","Rora",0
"chr9_68912610_68912968","Rora",0
"chr9_68914195_68915368","Rora",0
"chr9_68922570_68923624","Rora",0
"chr9_68929479_68929715","Rora",0
"chr9_68931660_68931916","Rora",0
"chr9_68940570_68941460","Rora",0
"chr9_68945983_68946188","Rora",0
"chr9_68947531_68948241","Rora",0
"chr9_68956406_68956860","Rora",0
"chr9_68957004_68957271","Rora",0
"chr9_68958928_68959479","Rora",0
"chr9_68966515_68966803","Rora",0
"chr9_68970166_68970365","Rora",0
"chr9_68988180_68988517","Rora",0
"chr9_68995408_68995739","Rora",0
"chr9_68995948_68996618","Rora",0
"chr9_69005777_69006013","Rora",0
"chr9_69006383_69007088","Rora",0
"chr9_69010579_69011380","Rora",0
"chr9_69012746_69013123","Rora",0
"chr9_69027585_69028545","Rora",0
"chr9_69054674_69055079","Rora",0
"chr9_69055257_69055533","Rora",0
"chr9_69084694_69085463","Rora",0
"chr9_69091867_69092751","Rora",0
"chr9_69121091_69121597","Rora",0
"chr9_69125009_69125721","Rora",0
"chr9_69132427_69133315","Rora",0
"chr9_69155756_69156320","Rora",0
"chr9_69181200_69181713","Rora",0
"chr9_69194968_69195261","Rora",0
"chr9_69221737_69221968","Rora",0
"chr9_69226373_69226846","Rora",0
"chr9_69227419_69228152","Rora",0
"chr9_69246048_69246465","Rora",0
"chr9_69247104_69248018","Rora",0
"chr9_69259065_69259874","Rora",0
"chr9_69264671_69265552","Rora",0
"chr9_69266589_69266809","Rora",0
"chr9_69288155_69288426","Rora",0
"chr9_69289164_69291249","Rora",0
"chr9_69296315_69296708","Rora",0
"chr9_69299649_69299866","Rora",0
"chr9_69300273_69300535","Rora",0
"chr9_69302524_69302769","Rora",0
"chr9_69306740_69307382","Rora",0
"chr9_69312990_69313484","Rora",0
"chr9_69317635_69318355","Rora",0
"chr9_69319887_69320118","Rora",0
"chr9_69321262_69321580","Rora",0
"chr9_69323638_69324172","Rora",0
"chr9_69325904_69326103","Rora",0
"chr9_69339168_69339550","Rora",0
"chr9_69345080_69346108","Rora",0
"chr9_69357611_69358136","Rora",0
"chr9_69367919_69368411","Rora",0
"chr9_69381575_69382046","Rora",0
"chr9_69384684_69385361","Rora",0
"chr9_69394186_69394385","Ice2",3520
"chr9_69397452_69398730","Ice2",0
"chr9_69411354_69411962","Ice2",0
"chr9_69429073_69429474","Ice2",0
"chr9_69431554_69432237","Ice2",0
"chr9_69436870_69437184","Ice2",3747
"chr9_69439774_69440077","Ice2",6651
"chr9_69442318_69443556","Gm4978",6675
"chr9_69453003_69453921","Anxa2",0
"chr9_69455377_69455624","Anxa2",0
"chr9_69457642_69458584","Anxa2",0
"chr9_69458925_69459362","Anxa2",0
"chr9_69467414_69467926","Anxa2",0
"chr9_69468758_69469392","Anxa2",0
"chr9_69475782_69476198","Anxa2",0
"chr9_69480227_69480689","Anxa2",0
"chr9_69488481_69488828","Anxa2",0
"chr9_69489022_69489221","Anxa2",0
"chr9_69759134_69759721","Foxb1",0
"chr9_69759839_69760112","Foxb1",0
"chr9_69779907_69780289","B230323A14Rik",0
"chr9_69987682_69987885","Bnip2",1580
"chr9_69988905_69990194","Bnip2",0
"chr9_69994334_69994841","Bnip2",0
"chr9_70003346_70004018","Bnip2",0
"chr9_70011939_70012972","Gtf2a2",0
"chr9_70018720_70019163","Gtf2a2",0
"chr9_70025174_70025951","Gtf2a2",2307
"chr9_70026372_70026588","Gtf2a2",3505
"chr9_70036127_70036464","Gcnt3",0
"chr9_70036599_70037070","Gcnt3",0
"chr9_70046017_70046702","Gcnt3",7928
"chr9_70080457_70080658","Fam81a",8651
"chr9_70080898_70081187","Fam81a",8122
"chr9_70105685_70105969","Fam81a",0
"chr9_70109315_70109597","Fam81a",0
"chr9_70111660_70112404","Fam81a",0
"chr9_70140840_70142225","Fam81a",0
"chr9_70145123_70145489","Fam81a",2562
"chr9_70174431_70175110","Gm26849",0
"chr9_70183974_70184492","Gm26849",0
"chr9_70194397_70194985","Gm26849",0
"chr9_70196274_70196527","Gm26849",0
"chr9_70207048_70208542","Myo1e",0
"chr9_70209745_70209966","Myo1e",0
"chr9_70211489_70211998","Myo1e",0
"chr9_70216294_70217105","Myo1e",0
"chr9_70220545_70221140","Myo1e",0
"chr9_70229670_70230227","Myo1e",0
"chr9_70237288_70237914","Myo1e",0
"chr9_70240757_70242076","Myo1e",0
"chr9_70242415_70243587","Myo1e",0
"chr9_70248716_70249166","Myo1e",0
"chr9_70249661_70250662","Myo1e",0
"chr9_70257283_70258213","Myo1e",0
"chr9_70260163_70260819","Myo1e",0
"chr9_70261411_70261898","Myo1e",0
"chr9_70263826_70264039","Myo1e",0
"chr9_70267146_70267430","Myo1e",0
"chr9_70271158_70271881","Myo1e",0
"chr9_70274445_70275503","Myo1e",0
"chr9_70281374_70281849","Myo1e",0
"chr9_70284370_70284832","Myo1e",0
"chr9_70286918_70287656","Myo1e",0
"chr9_70290445_70291083","Myo1e",0
"chr9_70292591_70292892","Myo1e",0
"chr9_70294655_70294895","Myo1e",0
"chr9_70298166_70298692","Myo1e",0
"chr9_70316150_70316596","Myo1e",0
"chr9_70318453_70318886","Myo1e",0
"chr9_70322050_70322280","Myo1e",0
"chr9_70392274_70392813","Myo1e",0
"chr9_70400553_70400758","Myo1e",485
"chr9_70408829_70409066","Ccnb2",0
"chr9_70416440_70416648","Ccnb2",0
"chr9_70421066_70422064","Ccnb2",0
"chr9_70484604_70485076","Rnf111",0
"chr9_70502621_70503992","Rnf111",0
"chr9_70511065_70511529","Rnf111",7339
"chr9_70511658_70512468","Rnf111",7932
"chr9_70533261_70533813","Sltm",9106
"chr9_70541406_70543432","Sltm",0
"chr9_70555279_70555823","Sltm",0
"chr9_70567504_70568100","Sltm",0
"chr9_70569974_70570820","Sltm",0
"chr9_70587209_70587471","Sltm",0
"chr9_70606136_70606335","Fam63b",0
"chr9_70606513_70606786","Fam63b",0
"chr9_70608119_70608497","Fam63b",0
"chr9_70631515_70631959","Fam63b",0
"chr9_70636751_70637101","Fam63b",0
"chr9_70638131_70638789","Fam63b",0
"chr9_70649926_70650273","Fam63b",0
"chr9_70654468_70654684","Fam63b",0
"chr9_70656031_70657575","Gm10642",0
"chr9_70665127_70665687","Gm10642",7266
"chr9_70671150_70671532","Adam10",7464
"chr9_70671792_70672563","Adam10",6433
"chr9_70678195_70679825","Adam10",0
"chr9_70688162_70688653","Adam10",0
"chr9_70691967_70692258","Adam10",0
"chr9_70692387_70692625","Adam10",0
"chr9_70722441_70723130","Adam10",0
"chr9_70728250_70729087","Adam10",0
"chr9_70733186_70733535","Adam10",0
"chr9_70760805_70761366","Adam10",0
"chr9_70781627_70782503","Adam10",1397
"chr9_70816817_70817745","Lipc",0
"chr9_70827914_70828482","Lipc",0
"chr9_70829847_70830405","Lipc",0
"chr9_70834347_70835211","Lipc",0
"chr9_70840647_70841478","Lipc",0
"chr9_70841683_70842891","Lipc",0
"chr9_70847439_70848657","Lipc",0
"chr9_70851355_70852292","Lipc",0
"chr9_70855588_70856249","Lipc",0
"chr9_70863013_70863666","Lipc",0
"chr9_70866727_70867082","Lipc",0
"chr9_70868738_70869778","Lipc",0
"chr9_70874779_70875883","Lipc",0
"chr9_70878745_70879177","Lipc",0
"chr9_70888258_70889635","Lipc",0
"chr9_70897341_70897623","Lipc",0
"chr9_70898689_70898978","Lipc",0
"chr9_70900701_70901367","Lipc",0
"chr9_70902594_70903547","Lipc",0
"chr9_70910477_70910676","Lipc",0
"chr9_70911079_70911353","Lipc",0
"chr9_70914656_70915135","Lipc",0
"chr9_70919162_70919644","Lipc",0
"chr9_70921151_70921625","Lipc",0
"chr9_70922147_70922368","Lipc",0
"chr9_70929931_70930370","Lipc",0
"chr9_70942235_70943242","Lipc",7426
"chr9_71126206_71126478","Aqp9",0
"chr9_71128721_71129206","Aqp9",0
"chr9_71132895_71133451","Aqp9",0
"chr9_71167024_71167492","Aqp9",0
"chr9_71172384_71172655","Aqp9",3701
"chr9_71173292_71173876","Aqp9",4609
"chr9_71214983_71216655","Aldh1a2",0
"chr9_71230219_71230418","Aldh1a2",0
"chr9_71239599_71240267","Aldh1a2",0
"chr9_71242083_71242402","Aldh1a2",0
"chr9_71260385_71260890","Aldh1a2",0
"chr9_71261167_71262420","Aldh1a2",0
"chr9_71269514_71270140","Aldh1a2",0
"chr9_71272802_71273903","Aldh1a2",0
"chr9_71295994_71296656","Aldh1a2",0
"chr9_71485165_71486155","Polr2m",0
"chr9_71535324_71535835","Myzap",0
"chr9_71542008_71542763","Myzap",0
"chr9_71543262_71544126","Myzap",0
"chr9_71557676_71558080","Myzap",0
"chr9_71566657_71567055","Myzap",0
"chr9_71567997_71568908","Myzap",0
"chr9_71570950_71571627","Myzap",0
"chr9_71574056_71574313","Myzap",0
"chr9_71578808_71579571","Myzap",0
"chr9_71582807_71583336","Myzap",0
"chr9_71586277_71586743","Myzap",0
"chr9_71589831_71590247","Myzap",0
"chr9_71591667_71593137","Myzap",0
"chr9_71599514_71600058","Myzap",7153
"chr9_71615885_71616539","Cgnl1",9969
"chr9_71617398_71617692","Cgnl1",8816
"chr9_71623763_71624226","Cgnl1",2282
"chr9_71624498_71625437","Cgnl1",1071
"chr9_71645983_71646441","Cgnl1",0
"chr9_71658841_71659443","Cgnl1",0
"chr9_71660348_71660853","Cgnl1",0
"chr9_71663276_71664139","Cgnl1",0
"chr9_71667391_71668036","Cgnl1",0
"chr9_71675514_71676436","Cgnl1",0
"chr9_71678673_71679297","Cgnl1",0
"chr9_71686303_71686788","Cgnl1",0
"chr9_71689509_71689978","Cgnl1",0
"chr9_71693788_71694045","Cgnl1",0
"chr9_71694167_71694487","Cgnl1",0
"chr9_71696687_71697137","Cgnl1",0
"chr9_71697252_71697505","Cgnl1",0
"chr9_71702084_71702398","Cgnl1",0
"chr9_71703257_71703541","Cgnl1",0
"chr9_71706836_71707038","Cgnl1",0
"chr9_71726123_71726332","Cgnl1",0
"chr9_71727210_71727502","Cgnl1",0
"chr9_71737311_71737564","Cgnl1",0
"chr9_71749742_71750380","Cgnl1",0
"chr9_71753183_71753485","Cgnl1",0
"chr9_71759696_71760651","Cgnl1",0
"chr9_71764196_71764909","Cgnl1",0
"chr9_71770324_71771785","Cgnl1",0
"chr9_71773548_71773848","Cgnl1",1945
"chr9_71779917_71780207","Cgnl1",8314
"chr9_71835189_71835698","Tcf12",6989
"chr9_71842535_71843513","Tcf12",0
"chr9_71849192_71849932","Tcf12",0
"chr9_71861440_71862026","Tcf12",0
"chr9_71863373_71863614","Tcf12",0
"chr9_71864097_71864416","Tcf12",0
"chr9_71881377_71881898","Tcf12",0
"chr9_71884011_71884228","Tcf12",0
"chr9_71884374_71884805","Tcf12",0
"chr9_71895830_71896714","Tcf12",0
"chr9_71897317_71897622","Tcf12",0
"chr9_71904936_71905170","Tcf12",0
"chr9_71905372_71905647","Tcf12",0
"chr9_71915484_71916272","Tcf12",0
"chr9_71916580_71916807","Tcf12",0
"chr9_71928454_71929320","Tcf12",0
"chr9_71930470_71930688","Tcf12",0
"chr9_71942087_71942831","Tcf12",0
"chr9_71950610_71950810","Tcf12",0
"chr9_71950964_71951374","Tcf12",0
"chr9_71953566_71953765","Tcf12",0
"chr9_71957104_71957774","Tcf12",0
"chr9_71959546_71959961","Tcf12",0
"chr9_71976103_71976389","Tcf12",0
"chr9_71981041_71981351","Tcf12",0
"chr9_71989150_71990128","Tcf12",0
"chr9_71990250_71990626","Tcf12",0
"chr9_71991357_71991649","Tcf12",0
"chr9_72004042_72004588","Tcf12",0
"chr9_72017764_72018013","Tcf12",0
"chr9_72023344_72023860","Tcf12",0
"chr9_72030764_72031284","Tcf12",0
"chr9_72046289_72046970","Tcf12",0
"chr9_72047902_72048337","Tcf12",0
"chr9_72076033_72076498","Tcf12",0
"chr9_72077387_72077638","Tcf12",0
"chr9_72084137_72084414","Tcf12",0
"chr9_72088939_72089679","Tcf12",0
"chr9_72097172_72097416","Tcf12",0
"chr9_72098399_72098657","Tcf12",0
