"","regulatory regions","TF motif","motif score","Target_gene"
"3533","chr12_85540873_85541779_Fos","EGR1",12.2866752069761,"Fos"
"3534","chr12_85350442_85351338_Fos","EGR1",12.2627483114453,"Fos"
"3535","chr12_85571877_85572743_Fos","EGR1",14.6288906452461,"Fos"
"3536","chr16_29945738_29946668_Hes1","EGR1",14.2555222581439,"Hes1"
"3537","chr16_30058944_30059703_Hes1","EGR1",12.7613966265167,"Hes1"
"3538","chr16_30066568_30067446_Hes1","EGR1",11.5079544156299,"Hes1"
"3539","chr16_30282686_30283449_Hes1","EGR1",15.3504735736644,"Hes1"
"3540","chr16_30024417_30025333_Hes1","EGR1",13.0666533217898,"Hes1"
"3541","chr16_30008537_30009411_Hes1","EGR1",14.5215768608059,"Hes1"
"3542","chr16_29813693_29814542_Hes1","EGR1",15.5574046196209,"Hes1"
"3543","chr16_30308449_30309336_Hes1","EGR1",12.3455310333342,"Hes1"
"3544","chr16_29977451_29978339_Hes1","EGR1",12.0878590962705,"Hes1"
"3545","chr16_87495466_87496372_Bach1","EGR1",13.4361923880161,"Bach1"
"3546","chr16_87612130_87612955_Bach1","EGR1",12.3861998245146,"Bach1"
"3547","chr17_86525708_86526622_Epas1","EGR1",11.870616562595,"Epas1"
"3548","chr17_86960986_86961743_Epas1","EGR1",13.2593366662433,"Epas1"
"3549","chr19_28850224_28851133_Glis3","EGR1",12.6142101819517,"Glis3"
"3550","chr19_28834539_28835371_Glis3","EGR1",18.8173101494886,"Glis3"
"3551","chr19_28677688_28678561_Glis3","EGR1",14.2904840144352,"Glis3"
"3552","chr2_75776782_75777687_Nfe2l2","EGR1",14.4923313870856,"Nfe2l2"
"3553","chr2_75869420_75870270_Nfe2l2","EGR1",12.7613966265167,"Nfe2l2"
"3554","chr4_32387535_32388474_Bach2","EGR1",12.7613966265167,"Bach2"
"3555","chr4_95076178_95076893_Jun","EGR1",11.5034591296357,"Jun"
"3556","chr4_95153597_95154500_Jun","EGR1",13.3369331907721,"Jun"
"3557","chr4_95053184_95053845_Jun","EGR1",12.7613966265167,"Jun"
"3558","chr4_95075375_95076055_Jun","EGR1",13.7415090176774,"Jun"
"3559","chr7_19202070_19202666_Fosb","EGR1",14.866615233952,"Fosb"
"3560","chr7_19175537_19176388_Fosb","EGR1",11.465818550923,"Fosb"
"3561","chr7_19085729_19086621_Fosb","EGR1",14.8742571489329,"Fosb"
"3562","chr7_19272159_19272771_Fosb","EGR1",14.866615233952,"Fosb"
"3563","chr7_19282250_19283088_Fosb","EGR1",15.2140653265965,"Fosb"
"3564","chr7_19375247_19376140_Fosb","EGR1",14.866615233952,"Fosb"
"3565","chr8_84799870_84800701_Junb","EGR1",15.2216363357869,"Junb"
"3566","chr8_84985642_84986516_Junb","EGR1",12.8087144475027,"Junb"
"3567","chr8_84984390_84985175_Junb","EGR1",14.866615233952,"Junb"
"3568","chr8_84979688_84980579_Junb","EGR1",13.1607978861166,"Junb"
"3569","chr8_84743731_84744632_Junb","EGR1",11.4764892257791,"Junb"
"3570","chr8_84902835_84903772_Junb","EGR1",16.9794757563681,"Junb"
"3571","chr8_84936929_84937820_Junb","EGR1",12.1938381879674,"Junb"
"3572","chr8_84921303_84922221_Junb","EGR1",12.3672133181635,"Junb"
"3573","chr8_84945414_84946299_Junb","EGR1",12.3146994784006,"Junb"
"3574","chr9_21021731_21022629_Icam1","EGR1",14.0310538268639,"Icam1"
"3575","chr9_21033031_21033860_Icam1","EGR1",12.3756681786742,"Icam1"
"3576","chr9_20976307_20977170_Icam1","EGR1",13.0509267796408,"Icam1"
"3577","chr10_43479387_43480219_Cd24a","EGR1",11.4896661146076,"Cd24a"
"3578","chr17_87609379_87610239_Epcam","EGR1",11.6643831296931,"Epcam"
"3579","chr17_87745854_87746795_Epcam","EGR1",15.9919267487161,"Epcam"
"3580","chr17_87473757_87474630_Epcam","EGR1",14.4833582454676,"Epcam"
"3581","chr17_87636440_87637337_Epcam","EGR1",14.6284415925218,"Epcam"
"3582","chr17_87875950_87876756_Epcam","EGR1",13.1391674312576,"Epcam"
"3583","chr17_87619736_87620641_Epcam","EGR1",11.5902768810958,"Epcam"
"3584","chr17_87459247_87460164_Epcam","EGR1",12.2785772256473,"Epcam"
"3585","chr1_39192362_39193244_Npas2","EGR1",15.8054715113968,"Npas2"
"3586","chr14_16575094_16575982_Rarb","EGR1",14.0718959074191,"Rarb"
"3587","chr14_17660407_17661274_Thrb","EGR1",13.5652969736361,"Thrb"
"3588","chr19_55741208_55742064_Tcf7l2","EGR1",15.3591486736507,"Tcf7l2"
"3589","chr5_77265179_77265898_Rest","EGR1",14.9011763182904,"Rest"
"3590","chr5_136566955_136567841_Cux1","EGR1",13.5101039221511,"Cux1"
"3591","chr6_72788872_72789789_Tcf7l1","EGR1",12.3456795807606,"Tcf7l1"
"3592","chr6_144781483_144782234_Sox5","EGR1",12.5437618550685,"Sox5"
"3593","chr7_112678880_112679737_Tead1","EGR1",13.8314265487372,"Tead1"
"3594","chr8_84799870_84800701_Nfix","EGR1",15.2216363357869,"Nfix"
"3595","chr9_63757738_63758644_Smad3","EGR1",12.2079935712346,"Smad3"
"3596","chr9_37146750_37147619_Pknox2","EGR1",12.5236720378108,"Pknox2"
"3597","chr6_115360578_115361480_Pparg","EGR1",12.5281934827134,"Pparg"
"3598","chr15_50889738_50890562_Trps1","EGR1",13.5840479750171,"Trps1"
"3599","chr18_5591314_5592256_Zeb1","EGR1",12.3942119977029,"Zeb1"
"3600","chr16_30063709_30064509_Hes1","EGR1",14.4166012300877,"Hes1"
"3601","chr17_86753194_86754013_Epas1","EGR1",13.4300194371416,"Epas1"
"3602","chr19_28679664_28680517_Glis3","EGR1",13.6439721892207,"Glis3"
"3603","chr2_75704252_75705110_Nfe2l2","EGR1",16.9794757563681,"Nfe2l2"
"3604","chr1_39190810_39191591_Npas2","EHF",12.4865479810874,"Npas2"
"3605","chr1_39313434_39314370_Npas2","EHF",15.4767306955589,"Npas2"
"3606","chr1_39260706_39261617_Npas2","EHF",16.0239870742809,"Npas2"
"3607","chr1_52055484_52056360_Stat1","EHF",12.5556771995589,"Stat1"
"3608","chr1_52021762_52022669_Stat1","EHF",13.6912178186333,"Stat1"
"3609","chr1_52035065_52035981_Stat1","EHF",15.1826866801479,"Stat1"
"3610","chr1_51969864_51970737_Stat1","EHF",13.4976327832988,"Stat1"
"3611","chr1_51934355_51935273_Stat1","EHF",17.287799743347,"Stat1"
"3612","chr1_85790240_85791084_Sp100","EHF",12.5157010519498,"Sp100"
"3613","chr1_85720004_85720920_Sp100","EHF",13.1543372419007,"Sp100"
"3614","chr1_85837735_85838645_Sp100","EHF",13.8349067026704,"Sp100"
"3615","chr10_42088784_42089626_Foxo3","EHF",15.5507530495073,"Foxo3"
"3616","chr10_42293662_42294468_Foxo3","EHF",14.005066536401,"Foxo3"
"3617","chr10_42251011_42251888_Foxo3","EHF",11.5871710513335,"Foxo3"
"3618","chr10_42144985_42145901_Foxo3","EHF",14.6674000453786,"Foxo3"
"3619","chr12_35294416_35295333_Ahr","EHF",13.1686659617677,"Ahr"
"3620","chr12_35291592_35292512_Ahr","EHF",15.7124158854551,"Ahr"
"3621","chr14_16483689_16484535_Rarb","EHF",12.2962692194768,"Rarb"
"3622","chr14_17658754_17659595_Thrb","EHF",11.7998890980795,"Thrb"
"3623","chr14_17414087_17414969_Thrb","EHF",14.2002411923545,"Thrb"
"3624","chr14_17872992_17873816_Thrb","EHF",12.7831959512375,"Thrb"
"3625","chr15_37242881_37243501_Grhl2","EHF",15.1713009395039,"Grhl2"
"3626","chr15_36993232_36994148_Grhl2","EHF",14.5369991337371,"Grhl2"
"3627","chr15_37418487_37419407_Grhl2","EHF",15.9420819539156,"Grhl2"
"3628","chr15_37429055_37429958_Grhl2","EHF",11.8868158580545,"Grhl2"
"3629","chr19_55795154_55796018_Tcf7l2","EHF",12.2280718979826,"Tcf7l2"
"3630","chr2_103209362_103210278_Ehf","EHF",12.8853036362067,"Ehf"
"3631","chr2_103343360_103344271_Ehf","EHF",11.5138772000409,"Ehf"
"3632","chr2_103423791_103424342_Ehf","EHF",12.0150917391001,"Ehf"
"3633","chr2_103466910_103467811_Ehf","EHF",11.6123619256346,"Ehf"
"3634","chr2_103484630_103485529_Ehf","EHF",13.3807939618894,"Ehf"
"3635","chr3_135825265_135826021_Nfkb1","EHF",12.070784290289,"Nfkb1"
"3636","chr3_135594026_135594911_Nfkb1","EHF",15.0530422122169,"Nfkb1"
"3637","chr3_135628476_135629356_Nfkb1","EHF",11.6811892966298,"Nfkb1"
"3638","chr4_82516123_82517026_Nfib","EHF",12.4976561796883,"Nfib"
"3639","chr4_82510703_82511522_Nfib","EHF",12.3511486173128,"Nfib"
"3640","chr4_82566621_82567530_Nfib","EHF",11.7405076842162,"Nfib"
"3641","chr4_98003687_98004638_Nfia","EHF",11.7389516638569,"Nfia"
"3642","chr4_97703891_97704741_Nfia","EHF",12.7416922981417,"Nfia"
"3643","chr4_97841302_97842195_Nfia","EHF",11.8037941667999,"Nfia"
"3644","chr4_154480068_154480787_Prdm16","EHF",14.6949693314469,"Prdm16"
"3645","chr4_154449992_154450841_Prdm16","EHF",11.4317943458278,"Prdm16"
"3646","chr5_77383954_77384814_Rest","EHF",11.5701009482641,"Rest"
"3647","chr5_77109672_77110589_Rest","EHF",13.3022306930099,"Rest"
"3648","chr5_77192977_77193828_Rest","EHF",11.8149431795959,"Rest"
"3649","chr5_136386560_136387436_Cux1","EHF",12.9515828877193,"Cux1"
"3650","chr5_136608545_136609459_Cux1","EHF",13.3492598342247,"Cux1"
"3651","chr5_136395990_136396861_Cux1","EHF",11.8571787514435,"Cux1"
"3652","chr5_136458155_136459071_Cux1","EHF",12.252357638067,"Cux1"
"3653","chr6_72926572_72927473_Tcf7l1","EHF",15.4489584131151,"Tcf7l1"
"3654","chr6_72623733_72624668_Tcf7l1","EHF",13.8306296793805,"Tcf7l1"
"3655","chr6_72641214_72642117_Tcf7l1","EHF",12.4044129986427,"Tcf7l1"
"3656","chr6_72619465_72620387_Tcf7l1","EHF",14.3853723403971,"Tcf7l1"
"3657","chr6_144620882_144621778_Sox5","EHF",13.7243839780726,"Sox5"
"3658","chr6_144928913_144929783_Sox5","EHF",12.8132156015803,"Sox5"
"3659","chr6_144916847_144917754_Sox5","EHF",13.4570169086672,"Sox5"
"3660","chr6_144904959_144905847_Sox5","EHF",11.8184745600425,"Sox5"
"3661","chr6_144919469_144920366_Sox5","EHF",15.6101037802702,"Sox5"
"3662","chr7_112733288_112734194_Tead1","EHF",14.6221771871972,"Tead1"
"3663","chr7_112696933_112697821_Tead1","EHF",13.8707741009253,"Tead1"
"3664","chr7_112823399_112824313_Tead1","EHF",12.1794125063175,"Tead1"
"3665","chr7_112491382_112492303_Tead1","EHF",12.440496886917,"Tead1"
"3666","chr7_112728073_112728930_Tead1","EHF",14.147046690231,"Tead1"
"3667","chr7_112471877_112472745_Tead1","EHF",12.3181048280671,"Tead1"
"3668","chr7_112717521_112718419_Tead1","EHF",15.2511953557383,"Tead1"
"3669","chr7_112593351_112594258_Tead1","EHF",14.4463386023486,"Tead1"
"3670","chr8_84902835_84903772_Nfix","EHF",12.129618431201,"Nfix"
"3671","chr8_84872537_84873067_Nfix","EHF",11.5173087057927,"Nfix"
"3672","chr8_84731338_84732144_Nfix","EHF",12.5647437285644,"Nfix"
"3673","chr8_84656569_84657470_Nfix","EHF",16.9812318587203,"Nfix"
"3674","chr9_63698498_63699390_Smad3","EHF",14.2772880987196,"Smad3"
"3675","chr9_63968292_63969164_Smad3","EHF",12.3068661223143,"Smad3"
"3676","chr9_63721451_63722343_Smad3","EHF",14.6090163987019,"Smad3"
"3677","chr9_63960190_63960990_Smad3","EHF",15.1736177469916,"Smad3"
"3678","chr1_64734548_64735396_Creb1","EHF",13.329987906583,"Creb1"
"3679","chr1_189927403_189928277_Prox1","EHF",13.7293678844244,"Prox1"
"3680","chr10_57727361_57728254_Hsf2","EHF",12.056408135195,"Hsf2"
"3681","chr10_57644184_57645098_Hsf2","EHF",12.9274526318126,"Hsf2"
"3682","chr12_73196848_73197741_Six4","EHF",14.913550901543,"Six4"
"3683","chr12_73232901_73233802_Six4","EHF",17.7612083708728,"Six4"
"3684","chr12_73012235_73013148_Six4","EHF",15.3303078796445,"Six4"
"3685","chr16_42674717_42675629_Zbtb20","EHF",16.4318770543198,"Zbtb20"
"3686","chr16_42676984_42677768_Zbtb20","EHF",12.3955692828315,"Zbtb20"
"3687","chr16_42865799_42866789_Zbtb20","EHF",12.7144136306372,"Zbtb20"
"3688","chr16_42720300_42721208_Zbtb20","EHF",11.8951210652958,"Zbtb20"
"3689","chr16_50596427_50597316_Bbx","EHF",11.9690750509503,"Bbx"
"3690","chr19_41495286_41496179_Lcor","EHF",12.7653078715576,"Lcor"
"3691","chr19_41347059_41347958_Lcor","EHF",14.1107372965849,"Lcor"
"3692","chr19_41442232_41443033_Lcor","EHF",12.6297093089301,"Lcor"
"3693","chr19_41310853_41311772_Lcor","EHF",12.4755297813449,"Lcor"
"3694","chr19_41275398_41276337_Lcor","EHF",14.8310823569206,"Lcor"
"3695","chr5_122274455_122275373_Cux2","EHF",15.3066470763295,"Cux2"
"3696","chr5_122030875_122031606_Cux2","EHF",12.2298994391517,"Cux2"
"3697","chr5_122034820_122035736_Cux2","EHF",11.4765469208029,"Cux2"
"3698","chr5_122026506_122027336_Cux2","EHF",16.6486880044305,"Cux2"
"3699","chr9_49980555_49981364_Ncam1","EHF",14.6694419544034,"Ncam1"
"3700","chr9_71896063_71896881_Tcf12","EHF",13.9775046169811,"Tcf12"
"3701","chr9_72046334_72047193_Tcf12","EHF",16.2890392821914,"Tcf12"
"3702","chr1_168374698_168375561_Pbx1","EHF",15.2688148895896,"Pbx1"
"3703","chr1_168597912_168598826_Pbx1","EHF",12.0347956594832,"Pbx1"
"3704","chr1_168283386_168284224_Pbx1","EHF",13.8403620513794,"Pbx1"
"3705","chr1_168334656_168335541_Pbx1","EHF",15.8302338193956,"Pbx1"
"3706","chr12_73779283_73780200_Hif1a","EHF",12.6807974583693,"Hif1a"
"3707","chr12_73687166_73688059_Hif1a","EHF",12.6479389367326,"Hif1a"
"3708","chr12_73867321_73868208_Hif1a","EHF",13.7397523200858,"Hif1a"
"3709","chr12_73764430_73765313_Hif1a","EHF",12.6999795041553,"Hif1a"
"3710","chr6_115321721_115322641_Pparg","EHF",14.3699138184835,"Pparg"
"3711","chr6_115462826_115463723_Pparg","EHF",11.9919264788546,"Pparg"
"3712","chr6_115480022_115480961_Pparg","EHF",12.4612628077904,"Pparg"
"3713","chr9_32745854_32746768_Ets1","EHF",14.6713427656356,"Ets1"
"3714","chr9_32709277_32710062_Ets1","EHF",13.3022959852393,"Ets1"
"3715","chr9_32615645_32616555_Ets1","EHF",12.5582588519671,"Ets1"
"3716","chr9_44691638_44692527_Kmt2a","EHF",12.0688390175153,"Kmt2a"
"3717","chr9_44905515_44906338_Kmt2a","EHF",13.9178619169276,"Kmt2a"
"3718","chr9_44806970_44807892_Kmt2a","EHF",12.0386052686165,"Kmt2a"
"3719","chr12_72820728_72821644_Six1","EHF",11.7742332414045,"Six1"
"3720","chr12_73265226_73266143_Six1","EHF",13.632516466942,"Six1"
"3721","chr15_50870156_50870727_Trps1","EHF",14.1891184086829,"Trps1"
"3722","chr15_50974569_50975454_Trps1","EHF",11.7740791253172,"Trps1"
"3723","chr18_5593788_5594490_Zeb1","EHF",12.7440700222294,"Zeb1"
"3724","chr18_5440315_5441168_Zeb1","EHF",11.460969862889,"Zeb1"
"3725","chr18_34778954_34779847_Egr1","EHF",12.7425445209237,"Egr1"
"3726","chr19_19246556_19247480_Rorb","EHF",12.6323421612838,"Rorb"
"3727","chr19_19109851_19110512_Rorb","EHF",14.562734790793,"Rorb"
"3728","chr2_33874109_33874942_Lmx1b","EHF",16.3834422953022,"Lmx1b"
"3729","chr2_33616005_33616896_Lmx1b","EHF",12.5447705810741,"Lmx1b"
"3730","chr2_33760317_33761150_Lmx1b","EHF",11.7831306646186,"Lmx1b"
"3731","chr2_33555240_33556117_Lmx1b","EHF",14.2149166600332,"Lmx1b"
"3732","chr2_116066930_116067722_Meis2","EHF",12.5153341911161,"Meis2"
"3733","chr2_115997369_115998276_Meis2","EHF",14.2943606812952,"Meis2"
"3734","chr2_115984468_115985386_Meis2","EHF",15.5419558796045,"Meis2"
"3735","chr2_115988190_115989088_Meis2","EHF",12.5784919962609,"Meis2"
"3736","chr2_116071312_116072202_Meis2","EHF",16.6446877016249,"Meis2"
"3737","chr2_168539419_168540311_Nfatc2","EHF",11.7801005925616,"Nfatc2"
"3738","chr2_168733699_168734625_Nfatc2","EHF",15.6639906552346,"Nfatc2"
"3739","chr2_168584549_168585445_Nfatc2","EHF",13.7805182738773,"Nfatc2"
"3740","chr2_168632989_168633717_Nfatc2","EHF",11.6218110708137,"Nfatc2"
"3741","chr3_99253334_99254239_Tbx15","EHF",12.9482817744458,"Tbx15"
"3742","chr3_99174692_99175588_Tbx15","EHF",12.6821015807652,"Tbx15"
"3743","chr3_99245059_99245954_Tbx15","EHF",12.0006706143476,"Tbx15"
"3744","chr7_116230685_116231575_Sox6","EHF",15.9549225926472,"Sox6"
"3745","chr10_128176164_128177018_Stat2","EHF",12.1917053586293,"Stat2"
"3746","chr10_128344616_128345528_Stat2","EHF",13.7812104560282,"Stat2"
"3747","chr12_85630941_85631824_Fos","EHF",13.1240948243472,"Fos"
"3748","chr12_85430179_85431006_Fos","EHF",12.4369072460595,"Fos"
"3749","chr12_85569627_85570535_Fos","EHF",12.5883982373168,"Fos"
"3750","chr12_85571877_85572743_Fos","EHF",11.8358436077674,"Fos"
"3751","chr12_85574735_85575642_Fos","EHF",12.9770436836648,"Fos"
"3752","chr16_30024417_30025333_Hes1","EHF",11.4061438346942,"Hes1"
"3753","chr16_87784162_87785054_Bach1","EHF",11.9742660409017,"Bach1"
"3754","chr16_87612130_87612955_Bach1","EHF",14.7594164027232,"Bach1"
"3755","chr17_86769493_86770409_Epas1","EHF",13.2680397294121,"Epas1"
"3756","chr17_86960986_86961743_Epas1","EHF",12.3279596309633,"Epas1"
"3757","chr17_86761513_86762379_Epas1","EHF",15.2491195329678,"Epas1"
"3758","chr17_86731819_86732726_Epas1","EHF",15.3626993812414,"Epas1"
"3759","chr19_28850224_28851133_Glis3","EHF",14.2311038057249,"Glis3"
"3760","chr19_28827509_28828404_Glis3","EHF",11.5449734089328,"Glis3"
"3761","chr19_28776635_28777530_Glis3","EHF",17.3566229228065,"Glis3"
"3762","chr19_28677688_28678561_Glis3","EHF",11.6771705244828,"Glis3"
"3763","chr2_75772323_75773240_Nfe2l2","EHF",12.5210465615857,"Nfe2l2"
"3764","chr2_75768103_75768912_Nfe2l2","EHF",12.0303140372114,"Nfe2l2"
"3765","chr2_75633331_75634240_Nfe2l2","EHF",13.7309484540462,"Nfe2l2"
"3766","chr2_75612768_75613698_Nfe2l2","EHF",12.5536071214526,"Nfe2l2"
"3767","chr4_32250397_32251323_Bach2","EHF",13.119793864798,"Bach2"
"3768","chr4_32303515_32304360_Bach2","EHF",12.1400331187346,"Bach2"
"3769","chr4_95048069_95048870_Jun","EHF",12.9024157572464,"Jun"
"3770","chr4_95075375_95076055_Jun","EHF",12.9772644789729,"Jun"
"3771","chr4_95197431_95198289_Jun","EHF",13.9343943783268,"Jun"
"3772","chr4_95192815_95193731_Jun","EHF",14.3904261655364,"Jun"
"3773","chr4_95143403_95144287_Jun","EHF",13.9951198037335,"Jun"
"3774","chr7_19272159_19272771_Fosb","EHF",12.911725841119,"Fosb"
"3775","chr7_19375247_19376140_Fosb","EHF",11.4570361948326,"Fosb"
"3776","chr8_84872537_84873067_Junb","EHF",11.5173087057927,"Junb"
"3777","chr8_84984390_84985175_Junb","EHF",14.3659782109921,"Junb"
"3778","chr8_84731338_84732144_Junb","EHF",12.5647437285644,"Junb"
"3779","chr8_84979688_84980579_Junb","EHF",14.5563968970458,"Junb"
"3780","chr8_84902835_84903772_Junb","EHF",12.129618431201,"Junb"
"3781","chr8_84770305_84771226_Junb","EHF",14.470946329715,"Junb"
"3782","chr8_84921303_84922221_Junb","EHF",13.0686746170119,"Junb"
"3783","chr8_84945414_84946299_Junb","EHF",12.4936841559216,"Junb"
"3784","chr9_20976307_20977170_Icam1","EHF",12.1146020695809,"Icam1"
"3785","chr9_20951150_20951851_Icam1","EHF",14.2963007894089,"Icam1"
"3786","chr10_43814989_43815892_Cd24a","EHF",11.8590133492159,"Cd24a"
"3787","chr10_43527496_43528335_Cd24a","EHF",17.6621604273195,"Cd24a"
"3788","chr10_43662135_43663035_Cd24a","EHF",12.8644578248986,"Cd24a"
"3789","chr10_43580410_43581298_Cd24a","EHF",11.6585889972878,"Cd24a"
"3790","chr17_87522263_87523151_Epcam","EHF",14.4769563323055,"Epcam"
"3791","chr17_87745854_87746795_Epcam","EHF",14.0477897464795,"Epcam"
"3792","chr17_87636440_87637337_Epcam","EHF",11.7300282374493,"Epcam"
"3793","chr17_87390960_87391869_Epcam","EHF",11.743883183948,"Epcam"
"3794","chr17_87798512_87799039_Epcam","EHF",11.45631185457,"Epcam"
"3795","chr17_87501688_87502610_Epcam","EHF",13.1738484215584,"Epcam"
"3796","chr14_17660407_17661274_Thrb","EHF",12.5902238225281,"Thrb"
"3797","chr2_103302892_103303746_Ehf","EHF",12.0823537994716,"Ehf"
"3798","chr9_63757738_63758644_Smad3","EHF",12.3514760926629,"Smad3"
"3799","chr1_190170249_190171137_Prox1","EHF",11.4424977916912,"Prox1"
"3800","chr2_33639125_33640052_Lmx1b","EHF",12.1256121654036,"Lmx1b"
"3801","chr2_116065357_116066261_Meis2","EHF",11.9657473726816,"Meis2"
"3802","chr9_21015427_21016242_Icam1","EHF",13.2264563194481,"Icam1"
"3803","chr1_39398909_39399752_Npas2","GRHL2",12.3898093953327,"Npas2"
"3804","chr1_52035065_52035981_Stat1","GRHL2",12.0807307114796,"Stat1"
"3805","chr1_85824647_85825557_Sp100","GRHL2",12.7204954665148,"Sp100"
"3806","chr1_85828734_85829649_Sp100","GRHL2",12.864987918537,"Sp100"
"3807","chr1_85790240_85791084_Sp100","GRHL2",11.532005380545,"Sp100"
"3808","chr10_42134921_42135824_Foxo3","GRHL2",14.0535230303811,"Foxo3"
"3809","chr14_16483689_16484535_Rarb","GRHL2",12.9705305742322,"Rarb"
"3810","chr14_16512901_16513801_Rarb","GRHL2",11.4979751907464,"Rarb"
"3811","chr14_17457616_17458515_Thrb","GRHL2",14.5781247237499,"Thrb"
"3812","chr14_17872992_17873816_Thrb","GRHL2",13.0320477887931,"Thrb"
"3813","chr15_37317689_37318613_Grhl2","GRHL2",14.9937999822831,"Grhl2"
"3814","chr2_103466910_103467811_Ehf","GRHL2",13.9224266743023,"Ehf"
"3815","chr2_103238780_103239671_Ehf","GRHL2",12.2303089992983,"Ehf"
"3816","chr3_135885882_135886652_Nfkb1","GRHL2",14.799822722888,"Nfkb1"
"3817","chr4_82622141_82623070_Nfib","GRHL2",11.7408948503037,"Nfib"
"3818","chr4_82566621_82567530_Nfib","GRHL2",11.2780017311913,"Nfib"
"3819","chr4_97841302_97842195_Nfia","GRHL2",11.4636106057705,"Nfia"
"3820","chr4_97689213_97690073_Nfia","GRHL2",11.3752662326464,"Nfia"
"3821","chr4_154585566_154586412_Prdm16","GRHL2",13.774688692373,"Prdm16"
"3822","chr5_77163250_77164165_Rest","GRHL2",11.4542347728537,"Rest"
"3823","chr5_77369055_77369962_Rest","GRHL2",12.7852912457647,"Rest"
"3824","chr5_136551473_136552385_Cux1","GRHL2",11.7606811381295,"Cux1"
"3825","chr5_136395990_136396861_Cux1","GRHL2",11.2617529114615,"Cux1"
"3826","chr6_72677053_72677985_Tcf7l1","GRHL2",16.0895980288657,"Tcf7l1"
"3827","chr6_72740374_72741224_Tcf7l1","GRHL2",15.5820403809337,"Tcf7l1"
"3828","chr6_72653186_72654083_Tcf7l1","GRHL2",16.3730704273155,"Tcf7l1"
"3829","chr6_144620882_144621778_Sox5","GRHL2",15.3565658180645,"Sox5"
"3830","chr7_112720022_112720839_Tead1","GRHL2",13.3639161452049,"Tead1"
"3831","chr9_63677570_63678034_Smad3","GRHL2",11.4839553772665,"Smad3"
"3832","chr9_63706071_63706983_Smad3","GRHL2",12.6088746932466,"Smad3"
"3833","chr1_64601214_64601882_Creb1","GRHL2",12.3852799024856,"Creb1"
"3834","chr1_64318947_64319848_Creb1","GRHL2",11.2720021075929,"Creb1"
"3835","chr1_189927403_189928277_Prox1","GRHL2",11.7387322253266,"Prox1"
"3836","chr10_57499390_57500288_Hsf2","GRHL2",14.1351519292657,"Hsf2"
"3837","chr10_87271895_87272811_Ascl1","GRHL2",12.818073605933,"Ascl1"
"3838","chr10_87417468_87418381_Ascl1","GRHL2",12.818073605933,"Ascl1"
"3839","chr12_27356958_27357828_Sox11","GRHL2",12.0662406900736,"Sox11"
"3840","chr12_73098267_73099194_Six4","GRHL2",11.9915130251985,"Six4"
"3841","chr12_73196848_73197741_Six4","GRHL2",11.9077983209918,"Six4"
"3842","chr12_73205993_73206845_Six4","GRHL2",14.799822722888,"Six4"
"3843","chr12_73162492_73163370_Six4","GRHL2",12.1662962790282,"Six4"
"3844","chr16_50673146_50674060_Bbx","GRHL2",15.1398499874708,"Bbx"
"3845","chr19_41347059_41347958_Lcor","GRHL2",13.5226341402181,"Lcor"
"3846","chr19_41628947_41629794_Lcor","GRHL2",17.0744224255016,"Lcor"
"3847","chr19_41345212_41346127_Lcor","GRHL2",12.2310914003196,"Lcor"
"3848","chr19_41454746_41455649_Lcor","GRHL2",14.7525425340711,"Lcor"
"3849","chr5_122030875_122031606_Cux2","GRHL2",12.6088746932466,"Cux2"
"3850","chr5_121819831_121820663_Cux2","GRHL2",13.3526245508115,"Cux2"
"3851","chr9_49688651_49689549_Ncam1","GRHL2",11.9550785098087,"Ncam1"
"3852","chr12_73815343_73816097_Hif1a","GRHL2",12.1662962790282,"Hif1a"
"3853","chr8_77132689_77133575_Nr3c2","GRHL2",12.0743237483682,"Nr3c2"
"3854","chr9_32413514_32414340_Ets1","GRHL2",14.507458536854,"Ets1"
"3855","chr9_32692620_32693533_Ets1","GRHL2",11.3496573380061,"Ets1"
"3856","chr9_44802647_44803566_Kmt2a","GRHL2",12.1213485847074,"Kmt2a"
"3857","chr9_45042191_45043008_Kmt2a","GRHL2",15.8572614786532,"Kmt2a"
"3858","chr9_44806970_44807892_Kmt2a","GRHL2",12.2303089992983,"Kmt2a"
"3859","chr12_73098267_73099194_Six1","GRHL2",11.9915130251985,"Six1"
"3860","chr12_72820728_72821644_Six1","GRHL2",14.1783321896657,"Six1"
"3861","chr12_73162492_73163370_Six1","GRHL2",12.1662962790282,"Six1"
"3862","chr18_35065376_35066295_Egr1","GRHL2",15.1978478230514,"Egr1"
"3863","chr18_34778954_34779847_Egr1","GRHL2",15.5435725804528,"Egr1"
"3864","chr19_18871646_18872561_Rorb","GRHL2",11.4937485058662,"Rorb"
"3865","chr2_115988190_115989088_Meis2","GRHL2",16.4893905629499,"Meis2"
"3866","chr2_168584549_168585445_Nfatc2","GRHL2",11.8217747057627,"Nfatc2"
"3867","chr3_99402171_99403093_Tbx15","GRHL2",14.9567732839803,"Tbx15"
"3868","chr7_116179517_116180410_Sox6","GRHL2",13.7546963103621,"Sox6"
"3869","chr7_116039857_116040669_Sox6","GRHL2",11.5893590598609,"Sox6"
"3870","chr7_116261981_116262728_Sox6","GRHL2",11.7703513685464,"Sox6"
"3871","chr10_128143401_128144302_Stat2","GRHL2",12.6265732507515,"Stat2"
"3872","chr12_85630941_85631824_Fos","GRHL2",11.51844780774,"Fos"
