"","regulatory regions","TF motif","motif score","Target_gene"
"1016","chr6_144620882_144621778_Sox5","CREB1",14.6732756717331,"Sox5"
"1017","chr6_144919469_144920366_Sox5","CREB1",12.4211081898005,"Sox5"
"1018","chr9_63715869_63716786_Smad3","CREB1",14.7916655680693,"Smad3"
"1019","chr16_42745928_42746804_Zbtb20","CREB1",14.61135981925,"Zbtb20"
"1020","chr1_168583880_168584796_Pbx1","CREB1",14.1695408025619,"Pbx1"
"1021","chr12_73764430_73765313_Hif1a","CREB1",11.6848034686721,"Hif1a"
"1022","chr6_115127038_115127949_Pparg","CREB1",13.5002843703421,"Pparg"
"1023","chr9_44691638_44692527_Kmt2a","CREB1",14.0883345934072,"Kmt2a"
"1024","chr2_168737607_168738516_Nfatc2","CREB1",15.3687479290132,"Nfatc2"
"1025","chr12_85540873_85541779_Fos","CREB1",14.0752001470354,"Fos"
"1026","chr16_30058944_30059703_Hes1","CREB1",14.1784415314074,"Hes1"
"1027","chr16_30008537_30009411_Hes1","CREB1",11.1623585792909,"Hes1"
"1028","chr16_87784162_87785054_Bach1","CREB1",15.2274281839634,"Bach1"
"1029","chr19_28827509_28828404_Glis3","CREB1",11.3044734711507,"Glis3"
"1030","chr2_75763011_75763925_Nfe2l2","CREB1",15.26512149507,"Nfe2l2"
"1031","chr7_19316346_19317199_Fosb","CREB1",14.648192322847,"Fosb"
"1032","chr17_87619736_87620641_Epcam","CREB1",16.3384916830669,"Epcam"
"1033","chr14_16575094_16575982_Rarb","CREB1",15.2369304095529,"Rarb"
"1034","chr12_27342511_27343434_Sox11","CREB1",15.7908953329918,"Sox11"
"1035","chr16_30063709_30064509_Hes1","CREB1",12.9513458992778,"Hes1"
"1036","chr10_42134921_42135824_Foxo3","EGR1",12.1930666776054,"Foxo3"
"1037","chr10_42238187_42239016_Foxo3","EGR1",12.3157591858993,"Foxo3"
"1038","chr12_35712342_35713257_Ahr","EGR1",11.8061660138409,"Ahr"
"1039","chr14_16483689_16484535_Rarb","EGR1",14.5541026923438,"Rarb"
"1040","chr4_154496858_154497698_Prdm16","EGR1",12.789915039258,"Prdm16"
"1041","chr4_154499489_154500395_Prdm16","EGR1",12.7043283695962,"Prdm16"
"1042","chr4_154526034_154526936_Prdm16","EGR1",12.2582312016201,"Prdm16"
"1043","chr5_77129973_77130836_Rest","EGR1",13.6403089124132,"Rest"
"1044","chr5_77407383_77408303_Rest","EGR1",16.0601443247516,"Rest"
"1045","chr5_136382360_136383236_Cux1","EGR1",13.1504069876437,"Cux1"
"1046","chr6_72677053_72677985_Tcf7l1","EGR1",12.6587344764446,"Tcf7l1"
"1047","chr7_112917880_112918806_Tead1","EGR1",12.1071286783152,"Tead1"
"1048","chr7_112823399_112824313_Tead1","EGR1",12.269967595218,"Tead1"
"1049","chr9_63698498_63699390_Smad3","EGR1",12.3405784885625,"Smad3"
"1050","chr10_57631653_57632539_Hsf2","EGR1",13.5785049290505,"Hsf2"
"1051","chr10_87271895_87272811_Ascl1","EGR1",12.2241837008816,"Ascl1"
"1052","chr5_121809416_121810283_Cux2","EGR1",11.8094843333558,"Cux2"
"1053","chr5_122268894_122269786_Cux2","EGR1",15.4781540419524,"Cux2"
"1054","chr9_49796604_49797425_Ncam1","EGR1",11.988756520627,"Ncam1"
"1055","chr6_115134514_115135366_Pparg","EGR1",14.2788737831675,"Pparg"
"1056","chr9_44802647_44803566_Kmt2a","EGR1",11.8601009114514,"Kmt2a"
"1057","chr2_33616005_33616896_Lmx1b","EGR1",11.8732075386377,"Lmx1b"
"1058","chr2_116066930_116067722_Meis2","EGR1",12.7600873819655,"Meis2"
"1059","chr10_128194038_128194943_Stat2","EGR1",14.8146382665015,"Stat2"
"1060","chr12_85540873_85541779_Fos","EGR1",12.4100968618584,"Fos"
"1061","chr16_29945738_29946668_Hes1","EGR1",14.4730377724686,"Hes1"
"1062","chr16_30058944_30059703_Hes1","EGR1",13.0799276619896,"Hes1"
"1063","chr16_30066568_30067446_Hes1","EGR1",11.8871099242547,"Hes1"
"1064","chr16_30008537_30009411_Hes1","EGR1",14.8773223268103,"Hes1"
"1065","chr16_29977451_29978339_Hes1","EGR1",12.4081300224593,"Hes1"
"1066","chr17_86525708_86526622_Epas1","EGR1",12.269967595218,"Epas1"
"1067","chr19_28850224_28851133_Glis3","EGR1",12.6331365342541,"Glis3"
"1068","chr19_28834539_28835371_Glis3","EGR1",19.0700349408196,"Glis3"
"1069","chr2_75776782_75777687_Nfe2l2","EGR1",14.8582130334181,"Nfe2l2"
"1070","chr2_75869420_75870270_Nfe2l2","EGR1",13.0799276619896,"Nfe2l2"
"1071","chr4_32387535_32388474_Bach2","EGR1",13.0799276619896,"Bach2"
"1072","chr4_95075375_95076055_Jun","EGR1",13.92207536428,"Jun"
"1073","chr7_19282250_19283088_Fosb","EGR1",15.5343362527853,"Fosb"
"1074","chr8_84921303_84922221_Junb","EGR1",12.6505350766301,"Junb"
"1075","chr9_21021731_21022629_Icam1","EGR1",14.2335555881804,"Icam1"
"1076","chr17_87609379_87610239_Epcam","EGR1",11.8818986440178,"Epcam"
"1077","chr17_87619736_87620641_Epcam","EGR1",11.8972739449922,"Epcam"
"1078","chr14_16575094_16575982_Rarb","EGR1",14.2807498693223,"Rarb"
"1079","chr19_55741208_55742064_Tcf7l2","EGR1",15.7146288768458,"Tcf7l2"
"1080","chr5_77265179_77265898_Rest","EGR1",15.2936056892077,"Rest"
"1081","chr9_63757738_63758644_Smad3","EGR1",12.5871490798594,"Smad3"
"1082","chr16_30063709_30064509_Hes1","EGR1",14.787095186291,"Hes1"
"1083","chr17_86753194_86754013_Epas1","EGR1",13.8443842227728,"Epas1"
"1084","chr1_39313434_39314370_Npas2","EHF",15.5830947226857,"Npas2"
"1085","chr10_42088784_42089626_Foxo3","EHF",15.6836648012188,"Foxo3"
"1086","chr10_42251011_42251888_Foxo3","EHF",11.6583258014541,"Foxo3"
"1087","chr12_35294416_35295333_Ahr","EHF",13.4632177077794,"Ahr"
"1088","chr12_35291592_35292512_Ahr","EHF",15.899599909732,"Ahr"
"1089","chr14_16483689_16484535_Rarb","EHF",12.3853101417605,"Rarb"
"1090","chr15_36993232_36994148_Grhl2","EHF",14.6716507761646,"Grhl2"
"1091","chr2_103209362_103210278_Ehf","EHF",12.9506692530605,"Ehf"
"1092","chr2_103466910_103467811_Ehf","EHF",11.60556909776,"Ehf"
"1093","chr3_135628476_135629356_Nfkb1","EHF",11.6628624971787,"Nfkb1"
"1094","chr4_98003687_98004638_Nfia","EHF",11.7644956938337,"Nfia"
"1095","chr4_97703891_97704741_Nfia","EHF",12.7499132232753,"Nfia"
"1096","chr5_77383954_77384814_Rest","EHF",11.8057681118396,"Rest"
"1097","chr5_136608545_136609459_Cux1","EHF",13.4146254510785,"Cux1"
"1098","chr6_72926572_72927473_Tcf7l1","EHF",15.4895161961001,"Tcf7l1"
"1099","chr6_72641214_72642117_Tcf7l1","EHF",12.5477261934917,"Tcf7l1"
"1100","chr6_144620882_144621778_Sox5","EHF",13.7897495949265,"Sox5"
"1101","chr6_144919469_144920366_Sox5","EHF",15.7886262521256,"Sox5"
"1102","chr7_112696933_112697821_Tead1","EHF",13.9817504379229,"Tead1"
"1103","chr7_112823399_112824313_Tead1","EHF",12.1374104014365,"Tead1"
"1104","chr8_84656569_84657470_Nfix","EHF",17.1141436104318,"Nfix"
"1105","chr9_63698498_63699390_Smad3","EHF",14.3663290210032,"Smad3"
"1106","chr9_63968292_63969164_Smad3","EHF",12.4311163216043,"Smad3"
"1107","chr16_42674717_42675629_Zbtb20","EHF",16.5059042235952,"Zbtb20"
"1108","chr19_41495286_41496179_Lcor","EHF",12.8410749315489,"Lcor"
"1109","chr5_122026506_122027336_Cux2","EHF",16.8387444478623,"Cux2"
"1110","chr1_168597912_168598826_Pbx1","EHF",12.14115968661,"Pbx1"
"1111","chr1_168334656_168335541_Pbx1","EHF",16.0070164005351,"Pbx1"
"1112","chr12_73687166_73688059_Hif1a","EHF",12.8483968233018,"Hif1a"
"1113","chr12_73764430_73765313_Hif1a","EHF",12.7711342542759,"Hif1a"
"1114","chr9_44691638_44692527_Kmt2a","EHF",12.2150246315193,"Kmt2a"
"1115","chr12_72820728_72821644_Six1","EHF",11.8909987116688,"Six1"
"1116","chr2_33874109_33874942_Lmx1b","EHF",16.5706263195791,"Lmx1b"
"1117","chr2_33616005_33616896_Lmx1b","EHF",12.7671638823573,"Lmx1b"
"1118","chr2_116066930_116067722_Meis2","EHF",12.7614027978292,"Meis2"
"1119","chr16_87784162_87785054_Bach1","EHF",12.0985162401917,"Bach1"
"1120","chr17_86731819_86732726_Epas1","EHF",15.5175465476669,"Epas1"
"1121","chr19_28850224_28851133_Glis3","EHF",14.5019802463068,"Glis3"
"1122","chr19_28827509_28828404_Glis3","EHF",11.7102220184958,"Glis3"
"1123","chr2_75772323_75773240_Nfe2l2","EHF",12.514253733711,"Nfe2l2"
"1124","chr2_75768103_75768912_Nfe2l2","EHF",12.0737442393513,"Nfe2l2"
"1125","chr4_95075375_95076055_Jun","EHF",13.1015146782629,"Jun"
"1126","chr4_95143403_95144287_Jun","EHF",14.149966970159,"Jun"
"1127","chr8_84770305_84771226_Junb","EHF",14.5212981935606,"Junb"
"1128","chr8_84921303_84922221_Junb","EHF",13.1444416770032,"Junb"
"1129","chr9_63757738_63758644_Smad3","EHF",12.5328709836731,"Smad3"
"1130","chr2_116065357_116066261_Meis2","EHF",12.0899975719716,"Meis2"
"1131","chr9_21015427_21016242_Icam1","EHF",13.3356927657298,"Icam1"
"1132","chr1_85828734_85829649_Sp100","GRHL2",12.8274597432966,"Sp100"
"1133","chr10_42134921_42135824_Foxo3","GRHL2",14.0644779944393,"Foxo3"
"1134","chr14_16483689_16484535_Rarb","GRHL2",12.7476870992618,"Rarb"
"1135","chr2_103466910_103467811_Ehf","GRHL2",13.8716246367695,"Ehf"
"1136","chr2_103238780_103239671_Ehf","GRHL2",12.2279901010642,"Ehf"
"1137","chr4_154585566_154586412_Prdm16","GRHL2",13.6696143822749,"Prdm16"
"1138","chr4_154714834_154715748_Prdm16","GRHL2",11.2239949586345,"Prdm16"
"1139","chr4_154526034_154526936_Prdm16","GRHL2",11.1432980941174,"Prdm16"
"1140","chr6_72677053_72677985_Tcf7l1","GRHL2",16.0064591334815,"Tcf7l1"
"1141","chr6_72740374_72741224_Tcf7l1","GRHL2",15.4856276232572,"Tcf7l1"
"1142","chr6_72653186_72654083_Tcf7l1","GRHL2",16.2310469494952,"Tcf7l1"
"1143","chr6_144620882_144621778_Sox5","GRHL2",15.2734269226804,"Sox5"
"1144","chr10_87271895_87272811_Ascl1","GRHL2",12.6541147133988,"Ascl1"
"1145","chr10_87417468_87418381_Ascl1","GRHL2",12.6541147133988,"Ascl1"
"1146","chr12_73098267_73099194_Six4","GRHL2",11.9995955701019,"Six4"
"1147","chr16_50673146_50674060_Bbx","GRHL2",15.0803863975164,"Bbx"
"1148","chr19_41495286_41496179_Lcor","GRHL2",11.1448825370963,"Lcor"
"1149","chr19_41628947_41629794_Lcor","GRHL2",16.897189670675,"Lcor"
"1150","chr9_44802647_44803566_Kmt2a","GRHL2",11.9573896921732,"Kmt2a"
"1151","chr9_45042191_45043008_Kmt2a","GRHL2",15.7152380008329,"Kmt2a"
"1152","chr12_73098267_73099194_Six1","GRHL2",11.9995955701019,"Six1"
"1153","chr12_72820728_72821644_Six1","GRHL2",14.1084671565739,"Six1"
"1154","chr19_18871646_18872561_Rorb","GRHL2",11.3297896133319,"Rorb"
"1155","chr3_99402171_99403093_Tbx15","GRHL2",14.8869082508885,"Tbx15"
"1156","chr2_75776782_75777687_Nfe2l2","GRHL2",12.2279901010642,"Nfe2l2"
"1157","chr4_95075375_95076055_Jun","GRHL2",15.7268350840935,"Jun"
"1158","chr8_84770305_84771226_Junb","GRHL2",11.8725109971665,"Junb"
"1159","chr8_84921303_84922221_Junb","GRHL2",14.6098258429856,"Junb"
"1160","chr15_37232668_37233492_Grhl2","GRHL2",12.0884726744817,"Grhl2"
"1161","chr10_42107235_42108102_Foxo3","JUNB",16.0627412695194,"Foxo3"
"1162","chr12_35291592_35292512_Ahr","JUNB",13.4839728242957,"Ahr"
"1163","chr16_92653842_92654548_Runx1","JUNB",12.5091413919779,"Runx1"
"1164","chr16_92616619_92617511_Runx1","JUNB",12.5795654784817,"Runx1"
"1165","chr2_103238780_103239671_Ehf","JUNB",15.4808778127398,"Ehf"
"1166","chr3_135521727_135522633_Nfkb1","JUNB",16.0213457260452,"Nfkb1"
"1167","chr3_135527501_135528395_Nfkb1","JUNB",13.6780843937358,"Nfkb1"
"1168","chr3_135731143_135732018_Nfkb1","JUNB",15.3353708219979,"Nfkb1"
"1169","chr6_72926572_72927473_Tcf7l1","JUNB",11.4005536543678,"Tcf7l1"
"1170","chr6_72641214_72642117_Tcf7l1","JUNB",13.0343894478064,"Tcf7l1"
"1171","chr7_112696933_112697821_Tead1","JUNB",13.8697300613099,"Tead1"
"1172","chr10_87417468_87418381_Ascl1","JUNB",12.9623938945375,"Ascl1"
"1173","chr16_42674717_42675629_Zbtb20","JUNB",13.0027300413147,"Zbtb20"
"1174","chr16_42745928_42746804_Zbtb20","JUNB",14.219806380993,"Zbtb20"
"1175","chr16_50594630_50595552_Bbx","JUNB",16.9587050565526,"Bbx"
"1176","chr16_50673146_50674060_Bbx","JUNB",15.926575295731,"Bbx"
"1177","chr5_122287913_122288777_Cux2","JUNB",13.8790316944228,"Cux2"
"1178","chr5_122268894_122269786_Cux2","JUNB",13.5385759500497,"Cux2"
"1179","chr9_72088958_72089884_Tcf12","JUNB",12.8286901959665,"Tcf12"
"1180","chr1_168583880_168584796_Pbx1","JUNB",11.4350979629384,"Pbx1"
"1181","chr1_168597912_168598826_Pbx1","JUNB",12.1415226734574,"Pbx1"
"1182","chr8_76912568_76913416_Nr3c2","JUNB",11.5000339807274,"Nr3c2"
"1183","chr9_32708172_32708971_Ets1","JUNB",11.6080306579639,"Ets1"
"1184","chr9_45042191_45043008_Kmt2a","JUNB",13.8993292437574,"Kmt2a"
"1185","chr2_33582329_33583245_Lmx1b","JUNB",12.703988471322,"Lmx1b"
"1186","chr2_168737607_168738516_Nfatc2","JUNB",11.5959626232114,"Nfatc2"
"1187","chr16_29945738_29946668_Hes1","JUNB",12.6907164122446,"Hes1"
"1188","chr16_87602542_87603436_Bach1","JUNB",13.5039977808334,"Bach1"
"1189","chr19_28621360_28622273_Glis3","JUNB",13.4741247604238,"Glis3"
"1190","chr2_75621877_75622796_Nfe2l2","JUNB",13.8192613966571,"Nfe2l2"
"1191","chr4_32179519_32180418_Bach2","JUNB",14.596134266119,"Bach2"
"1192","chr4_95143403_95144287_Jun","JUNB",13.3647257638456,"Jun"
"1193","chr7_19316346_19317199_Fosb","JUNB",11.477728176509,"Fosb"
"1194","chr17_87609379_87610239_Epcam","JUNB",13.4199836681638,"Epcam"
"1195","chr17_87490136_87491034_Epcam","JUNB",11.5288430014089,"Epcam"
"1196","chr10_42107235_42108102_Foxo3","JUND",16.233181868918,"Foxo3"
"1197","chr12_35291592_35292512_Ahr","JUND",13.3224130920457,"Ahr"
"1198","chr16_92653842_92654548_Runx1","JUND",12.5310098539853,"Runx1"
"1199","chr16_92616619_92617511_Runx1","JUND",11.627433153453,"Runx1"
"1200","chr2_103238780_103239671_Ehf","JUND",15.6755817594078,"Ehf"
"1201","chr3_135521727_135522633_Nfkb1","JUND",16.0272504522593,"Nfkb1"
"1202","chr3_135527501_135528395_Nfkb1","JUND",14.4589784161575,"Nfkb1"
"1203","chr3_135731143_135732018_Nfkb1","JUND",15.2066801743858,"Nfkb1"
"1204","chr6_72926572_72927473_Tcf7l1","JUND",11.8374820803062,"Tcf7l1"
"1205","chr6_72641214_72642117_Tcf7l1","JUND",12.5240230545367,"Tcf7l1"
"1206","chr7_112696933_112697821_Tead1","JUND",13.9852537639399,"Tead1"
"1207","chr10_87417468_87418381_Ascl1","JUND",12.6662591828889,"Ascl1"
"1208","chr16_42674717_42675629_Zbtb20","JUND",12.2797121724775,"Zbtb20"
"1209","chr16_42745928_42746804_Zbtb20","JUND",14.4877320059572,"Zbtb20"
"1210","chr16_50594630_50595552_Bbx","JUND",16.522679644813,"Bbx"
"1211","chr16_50673146_50674060_Bbx","JUND",16.1854973922848,"Bbx"
"1212","chr5_122287913_122288777_Cux2","JUND",14.1411420661378,"Cux2"
"1213","chr5_122268894_122269786_Cux2","JUND",13.3728815757611,"Cux2"
"1214","chr9_72088958_72089884_Tcf12","JUND",12.3600294429534,"Tcf12"
"1215","chr1_168583880_168584796_Pbx1","JUND",11.5992959691676,"Pbx1"
"1216","chr1_168597912_168598826_Pbx1","JUND",12.0394498510902,"Pbx1"
"1217","chr8_76912568_76913416_Nr3c2","JUND",12.3503812668927,"Nr3c2"
"1218","chr9_32708172_32708971_Ets1","JUND",11.9682219755578,"Ets1"
"1219","chr9_45042191_45043008_Kmt2a","JUND",14.600599268581,"Kmt2a"
"1220","chr2_33582329_33583245_Lmx1b","JUND",12.116741612706,"Lmx1b"
"1221","chr2_168737607_168738516_Nfatc2","JUND",12.2679620565973,"Nfatc2"
"1222","chr16_29945738_29946668_Hes1","JUND",12.2291947570531,"Hes1"
"1223","chr16_87602542_87603436_Bach1","JUND",13.2262205423479,"Bach1"
"1224","chr19_28621360_28622273_Glis3","JUND",13.5325088861067,"Glis3"
"1225","chr2_75621877_75622796_Nfe2l2","JUND",13.2884944453508,"Nfe2l2"
"1226","chr4_32179519_32180418_Bach2","JUND",15.0177282016865,"Bach2"
"1227","chr4_95143403_95144287_Jun","JUND",12.7418014879749,"Jun"
"1228","chr7_19316346_19317199_Fosb","JUND",11.5629985210353,"Fosb"
"1229","chr17_87609379_87610239_Epcam","JUND",13.9840778929587,"Epcam"
"1230","chr10_42134921_42135824_Foxo3","TCF4",12.5214637021831,"Foxo3"
"1231","chr16_92673920_92674806_Runx1","TCF4",13.754787426324,"Runx1"
"1232","chr16_92656525_92657434_Runx1","TCF4",12.6987457607655,"Runx1"
"1233","chr3_135516553_135517335_Nfkb1","TCF4",13.4080659801652,"Nfkb1"
"1234","chr4_82915249_82916134_Nfib","TCF4",12.091250642949,"Nfib"
"1235","chr4_97703891_97704741_Nfia","TCF4",13.2350761198223,"Nfia"
"1236","chr4_97714290_97715186_Nfia","TCF4",13.6210471530995,"Nfia"
"1237","chr4_154585566_154586412_Prdm16","TCF4",13.0855318954076,"Prdm16"
"1238","chr4_154496858_154497698_Prdm16","TCF4",13.105570576558,"Prdm16"
"1239","chr5_77154662_77155534_Rest","TCF4",14.5079576202585,"Rest"
"1240","chr5_77407383_77408303_Rest","TCF4",13.7136189220516,"Rest"
"1241","chr6_72736650_72737562_Tcf7l1","TCF4",13.4299844855355,"Tcf7l1"
"1242","chr6_72926572_72927473_Tcf7l1","TCF4",12.5272671267701,"Tcf7l1"
"1243","chr7_112826042_112826950_Tead1","TCF4",12.8136326690641,"Tead1"
"1244","chr9_63698498_63699390_Smad3","TCF4",12.3291421295891,"Smad3"
"1245","chr10_57631653_57632539_Hsf2","TCF4",12.1007974296203,"Hsf2"
"1246","chr5_121809416_121810283_Cux2","TCF4",12.352207653937,"Cux2"
"1247","chr6_115127038_115127949_Pparg","TCF4",12.3504086384306,"Pparg"
"1248","chr6_115134514_115135366_Pparg","TCF4",14.0310487317413,"Pparg"
"1249","chr9_32449806_32450701_Ets1","TCF4",14.8878327077924,"Ets1"
"1250","chr9_44691638_44692527_Kmt2a","TCF4",14.1803121718867,"Kmt2a"
"1251","chr12_72820728_72821644_Six1","TCF4",12.5038478111809,"Six1"
"1252","chr2_33875080_33875948_Lmx1b","TCF4",12.0286784446776,"Lmx1b"
"1253","chr2_115817645_115818554_Meis2","TCF4",13.2570677542124,"Meis2"
"1254","chr2_168545435_168546324_Nfatc2","TCF4",13.6243468704648,"Nfatc2"
"1255","chr12_85684283_85685151_Fos","TCF4",15.0211116764126,"Fos"
"1256","chr12_85540873_85541779_Fos","TCF4",12.1543299119523,"Fos"
"1257","chr12_85598824_85599738_Fos","TCF4",12.0166698590689,"Fos"
"1258","chr16_87725715_87726590_Bach1","TCF4",13.2585789151564,"Bach1"
"1259","chr2_75776782_75777687_Nfe2l2","TCF4",12.5508855345509,"Nfe2l2"
"1260","chr4_95076178_95076893_Jun","TCF4",13.6937545111937,"Jun"
"1261","chr17_87797537_87798382_Epcam","TCF4",12.1321770587865,"Epcam"
"1262","chr15_37232668_37233492_Grhl2","TCF4",13.8486667275196,"Grhl2"
"1263","chr14_16483689_16484535_Rarb","TEAD1",11.316823010922,"Rarb"
"1264","chr14_16515605_16516544_Rarb","TEAD1",11.3391612635017,"Rarb"
"1265","chr16_92616619_92617511_Runx1","TEAD1",11.9788739304151,"Runx1"
"1266","chr2_103209362_103210278_Ehf","TEAD1",12.9767742998931,"Ehf"
"1267","chr2_103325053_103325954_Ehf","TEAD1",11.6174829506336,"Ehf"
"1268","chr5_77407383_77408303_Rest","TEAD1",11.3960054085129,"Rest"
"1269","chr5_136608545_136609459_Cux1","TEAD1",17.2952664635883,"Cux1"
"1270","chr6_72677053_72677985_Tcf7l1","TEAD1",15.8932636233577,"Tcf7l1"
"1271","chr6_72740374_72741224_Tcf7l1","TEAD1",14.5791677134566,"Tcf7l1"
"1272","chr6_72926572_72927473_Tcf7l1","TEAD1",11.9042674514616,"Tcf7l1"
"1273","chr6_144620882_144621778_Sox5","TEAD1",13.1820621019869,"Sox5"
"1274","chr9_63698498_63699390_Smad3","TEAD1",11.8460125154552,"Smad3"
"1275","chr9_63968292_63969164_Smad3","TEAD1",11.3960054085129,"Smad3"
"1276","chr10_57631653_57632539_Hsf2","TEAD1",12.0045622867404,"Hsf2"
"1277","chr12_73098267_73099194_Six4","TEAD1",11.6765915483266,"Six4"
"1278","chr5_121853508_121854406_Cux2","TEAD1",13.7225225782538,"Cux2"
"1279","chr5_122026506_122027336_Cux2","TEAD1",13.4923268211528,"Cux2"
"1280","chr12_73687166_73688059_Hif1a","TEAD1",15.9471028945721,"Hif1a"
"1281","chr12_73098267_73099194_Six1","TEAD1",11.6765915483266,"Six1"
"1282","chr18_35021905_35022746_Egr1","TEAD1",13.665946008776,"Egr1"
"1283","chr2_33874109_33874942_Lmx1b","TEAD1",11.4867568884138,"Lmx1b"
"1284","chr10_128204302_128205046_Stat2","TEAD1",11.3075711970249,"Stat2"
"1285","chr12_85623461_85624336_Fos","TEAD1",12.3193560833485,"Fos"
"1286","chr16_30058944_30059703_Hes1","TEAD1",11.6753777972205,"Hes1"
"1287","chr16_30008537_30009411_Hes1","TEAD1",13.16253210565,"Hes1"
"1288","chr16_29977451_29978339_Hes1","TEAD1",12.4180641729649,"Hes1"
"1289","chr16_30060160_30061037_Hes1","TEAD1",16.7680403826935,"Hes1"
"1290","chr16_87784162_87785054_Bach1","TEAD1",15.2112870723757,"Bach1"
"1291","chr19_28827509_28828404_Glis3","TEAD1",14.2054175750834,"Glis3"
"1292","chr2_75772323_75773240_Nfe2l2","TEAD1",17.5066208195701,"Nfe2l2"
"1293","chr2_75869420_75870270_Nfe2l2","TEAD1",15.9153060198019,"Nfe2l2"
"1294","chr4_32387535_32388474_Bach2","TEAD1",13.3548492038937,"Bach2"
"1295","chr4_32365920_32366833_Bach2","TEAD1",13.6592070507403,"Bach2"
"1296","chr8_84914956_84915833_Junb","TEAD1",12.9968831098331,"Junb"
"1297","chr4_154636756_154637324_Prdm16","TEAD1",11.7372090613088,"Prdm16"
"1298","chr5_77265179_77265898_Rest","TEAD1",16.6818859221746,"Rest"
