,tf,target,key
60778,Ppara,G6pc,Ppara_G6pc
60780,Ppara,Gale,Ppara_Gale
60781,Ppara,Gapdh,Ppara_Gapdh
60782,Ppara,Gas7,Ppara_Gas7
60783,Ppara,Gast,Ppara_Gast
60785,Ppara,Gatd1,Ppara_Gatd1
60789,Ppara,Gck,Ppara_Gck
60790,Ppara,Gckr,Ppara_Gckr
60793,Ppara,Gdf15,Ppara_Gdf15
60794,Ppara,Gemin2,Ppara_Gemin2
60795,Ppara,Gfod2,Ppara_Gfod2
60798,Ppara,Gls2,Ppara_Gls2
60799,Ppara,Glt1d1,Ppara_Glt1d1
60800,Ppara,Gm10030,Ppara_Gm10030
60803,Ppara,Gm10400,Ppara_Gm10400
60804,Ppara,Gm10440,Ppara_Gm10440
60807,Ppara,Gm11985,Ppara_Gm11985
60809,Ppara,Gm13199,Ppara_Gm13199
60810,Ppara,Gm13293,Ppara_Gm13293
60811,Ppara,Gm13872,Ppara_Gm13872
60813,Ppara,Gm15348,Ppara_Gm15348
60814,Ppara,Gm15401,Ppara_Gm15401
60819,Ppara,Gm16573,Ppara_Gm16573
60820,Ppara,Gm17830,Ppara_Gm17830
60821,Ppara,Gm19345,Ppara_Gm19345
60822,Ppara,Gm19510,Ppara_Gm19510
60823,Ppara,Gm1968,Ppara_Gm1968
60824,Ppara,Gm19705,Ppara_Gm19705
60825,Ppara,Gm2061,Ppara_Gm2061
60827,Ppara,Gm20755,Ppara_Gm20755
60829,Ppara,Gm28856,Ppara_Gm28856
60831,Ppara,Gm29684,Ppara_Gm29684
60834,Ppara,Gm3137,Ppara_Gm3137
60835,Ppara,Gm31508,Ppara_Gm31508
60837,Ppara,Gm32511,Ppara_Gm32511
60838,Ppara,Gm32885,Ppara_Gm32885
60839,Ppara,Gm35978,Ppara_Gm35978
60841,Ppara,Gm36229,Ppara_Gm36229
60843,Ppara,Gm4262,Ppara_Gm4262
60844,Ppara,Gm42788,Ppara_Gm42788
60847,Ppara,Gm45915,Ppara_Gm45915
60849,Ppara,Gm4952,Ppara_Gm4952
60850,Ppara,Gm5122,Ppara_Gm5122
60851,Ppara,Gm5535,Ppara_Gm5535
60852,Ppara,Gm5627,Ppara_Gm5627
60854,Ppara,Gm6525,Ppara_Gm6525
60855,Ppara,Gm6566,Ppara_Gm6566
60856,Ppara,Gm6961,Ppara_Gm6961
60857,Ppara,Gm7550,Ppara_Gm7550
60858,Ppara,Gm7854,Ppara_Gm7854
60859,Ppara,Gm826,Ppara_Gm826
60861,Ppara,Gm867,Ppara_Gm867
60863,Ppara,Gm9833,Ppara_Gm9833
60864,Ppara,Gm9992,Ppara_Gm9992
60868,Ppara,Gnmt,Ppara_Gnmt
60871,Ppara,Got1,Ppara_Got1
60872,Ppara,Got2,Ppara_Got2
60873,Ppara,Gpat4,Ppara_Gpat4
60874,Ppara,Gpatch2l,Ppara_Gpatch2l
60875,Ppara,Gpatch3,Ppara_Gpatch3
60876,Ppara,Gpd1,Ppara_Gpd1
60877,Ppara,Gpr182,Ppara_Gpr182
60878,Ppara,Gpsm2,Ppara_Gpsm2
60879,Ppara,Gpt,Ppara_Gpt
60881,Ppara,Grb2,Ppara_Grb2
60882,Ppara,Grb7,Ppara_Grb7
60883,Ppara,Greb1,Ppara_Greb1
60884,Ppara,Grhpr,Ppara_Grhpr
60886,Ppara,Grm6,Ppara_Grm6
60887,Ppara,Grn,Ppara_Grn
60889,Ppara,Gsap,Ppara_Gsap
60890,Ppara,Gse1,Ppara_Gse1
60892,Ppara,Gstk1,Ppara_Gstk1
60894,Ppara,Gstm4,Ppara_Gstm4
60896,Ppara,Gstt1,Ppara_Gstt1
60899,Ppara,Gypc,Ppara_Gypc
60900,Ppara,Gzf1,Ppara_Gzf1
60904,Ppara,H6pd,Ppara_H6pd
60905,Ppara,Haao,Ppara_Haao
60907,Ppara,Hadh,Ppara_Hadh
60913,Ppara,Hdhd5,Ppara_Hdhd5
60914,Ppara,Hectd2,Ppara_Hectd2
60916,Ppara,Herpud1,Ppara_Herpud1
60917,Ppara,Hes6,Ppara_Hes6
60919,Ppara,Hgs,Ppara_Hgs
60920,Ppara,Hhipl1,Ppara_Hhipl1
60922,Ppara,Hic2,Ppara_Hic2
60923,Ppara,Hip1r,Ppara_Hip1r
60924,Ppara,Hjurp,Ppara_Hjurp
60925,Ppara,Hmga1,Ppara_Hmga1
60927,Ppara,Hmgcs2,Ppara_Hmgcs2
60931,Ppara,Hp,Ppara_Hp
60937,Ppara,Hs6st1,Ppara_Hs6st1
60938,Ppara,Hsd17b2,Ppara_Hsd17b2
60939,Ppara,Hsd17b4,Ppara_Hsd17b4
60940,Ppara,Hsdl2,Ppara_Hsdl2
60941,Ppara,Hspd1,Ppara_Hspd1
60942,Ppara,Htra3,Ppara_Htra3
60945,Ppara,Ido2,Ppara_Ido2
60946,Ppara,Iffo2,Ppara_Iffo2
60948,Ppara,Igfbp4,Ppara_Igfbp4
60950,Ppara,Igsf11,Ppara_Igsf11
60952,Ppara,Il15ra,Ppara_Il15ra
60953,Ppara,Il17b,Ppara_Il17b
60954,Ppara,Il1rn,Ppara_Il1rn
60955,Ppara,Il31ra,Ppara_Il31ra
60956,Ppara,Il6ra,Ppara_Il6ra
60958,Ppara,Immt,Ppara_Immt
60960,Ppara,Inhbe,Ppara_Inhbe
60961,Ppara,Insig2,Ppara_Insig2
60964,Ppara,Irs2,Ppara_Irs2
60966,Ppara,Itga7,Ppara_Itga7
60967,Ppara,Itih1,Ppara_Itih1
60968,Ppara,Itih2,Ppara_Itih2
60969,Ppara,Itm2b,Ppara_Itm2b
60970,Ppara,Jsrp1,Ppara_Jsrp1
60971,Ppara,Kcnk5,Ppara_Kcnk5
60973,Ppara,Kcnv2,Ppara_Kcnv2
60975,Ppara,Kctd17,Ppara_Kctd17
60976,Ppara,Kdm1b,Ppara_Kdm1b
60978,Ppara,Klb,Ppara_Klb
60980,Ppara,Klf11,Ppara_Klf11
60987,Ppara,Kng1,Ppara_Kng1
60989,Ppara,Kpna1,Ppara_Kpna1
60991,Ppara,Krt18,Ppara_Krt18
60992,Ppara,Kyat3,Ppara_Kyat3
60994,Ppara,LOC102634389,Ppara_LOC102634389
60997,Ppara,Lamb3,Ppara_Lamb3
60998,Ppara,Larp1,Ppara_Larp1
60999,Ppara,Lbp,Ppara_Lbp
61000,Ppara,Lcat,Ppara_Lcat
61002,Ppara,Ldb3,Ppara_Ldb3
61003,Ppara,Ldha,Ppara_Ldha
61007,Ppara,Lekr1,Ppara_Lekr1
61008,Ppara,Lgals3bp,Ppara_Lgals3bp
61009,Ppara,Lgals9,Ppara_Lgals9
61010,Ppara,Lgalsl,Ppara_Lgalsl
61011,Ppara,Lifr,Ppara_Lifr
61012,Ppara,Lima1,Ppara_Lima1
61013,Ppara,Lipc,Ppara_Lipc
61015,Ppara,Llgl2,Ppara_Llgl2
61017,Ppara,Lncenc1,Ppara_Lncenc1
61019,Ppara,Lnx2,Ppara_Lnx2
61020,Ppara,Lonp2,Ppara_Lonp2
61022,Ppara,Lpin1,Ppara_Lpin1
61023,Ppara,Lppos,Ppara_Lppos
61024,Ppara,Lpxn,Ppara_Lpxn
61026,Ppara,Lrfn3,Ppara_Lrfn3
61027,Ppara,Lrp1,Ppara_Lrp1
61028,Ppara,Lrp2bp,Ppara_Lrp2bp
61029,Ppara,Lrp5,Ppara_Lrp5
61031,Ppara,Lrrc3,Ppara_Lrrc3
61032,Ppara,Lrrc61,Ppara_Lrrc61
61033,Ppara,Lrrc8d,Ppara_Lrrc8d
61034,Ppara,Lrrn4,Ppara_Lrrn4
61035,Ppara,Lrtm1,Ppara_Lrtm1
61036,Ppara,Lsm10,Ppara_Lsm10
61037,Ppara,Lsm4,Ppara_Lsm4
61041,Ppara,Ly6e,Ppara_Ly6e
61042,Ppara,Lzts2,Ppara_Lzts2
61043,Ppara,Mab21l2,Ppara_Mab21l2
61046,Ppara,Map1lc3a,Ppara_Map1lc3a
61048,Ppara,Mapk13,Ppara_Mapk13
61051,Ppara,Masp1,Ppara_Masp1
61053,Ppara,Mbl1,Ppara_Mbl1
61054,Ppara,Mcfd2,Ppara_Mcfd2
61060,Ppara,Me1,Ppara_Me1
61061,Ppara,Mef2d,Ppara_Mef2d
61062,Ppara,Meg3,Ppara_Meg3
61063,Ppara,Mesp2,Ppara_Mesp2
61064,Ppara,Mettl7b,Ppara_Mettl7b
61065,Ppara,Mfsd4b3,Ppara_Mfsd4b3
61068,Ppara,Mgll,Ppara_Mgll
61069,Ppara,Mgst1,Ppara_Mgst1
61070,Ppara,Mgst3,Ppara_Mgst3
61071,Ppara,Mical3,Ppara_Mical3
61073,Ppara,Miga2,Ppara_Miga2
61074,Ppara,Minos1,Ppara_Minos1
61075,Ppara,Mir107,Ppara_Mir107
61077,Ppara,Mir1251,Ppara_Mir1251
61079,Ppara,Mir1936,Ppara_Mir1936
61081,Ppara,Mir200c,Ppara_Mir200c
61083,Ppara,Mir295,Ppara_Mir295
61085,Ppara,Mir3075,Ppara_Mir3075
61086,Ppara,Mir365-2,Ppara_Mir365-2
61088,Ppara,Mir3968,Ppara_Mir3968
61091,Ppara,Mir499,Ppara_Mir499
61093,Ppara,Mir5104,Ppara_Mir5104
61094,Ppara,Mir5123,Ppara_Mir5123
61095,Ppara,Mir5623,Ppara_Mir5623
61096,Ppara,Mir6236,Ppara_Mir6236
61097,Ppara,Mir6348,Ppara_Mir6348
61099,Ppara,Mir6392,Ppara_Mir6392
61100,Ppara,Mir6400,Ppara_Mir6400
61101,Ppara,Mir6415,Ppara_Mir6415
61105,Ppara,Mir687,Ppara_Mir687
61106,Ppara,Mir6918,Ppara_Mir6918
61108,Ppara,Mir6961,Ppara_Mir6961
61109,Ppara,Mir6979,Ppara_Mir6979
61111,Ppara,Mir7015,Ppara_Mir7015
61113,Ppara,Mir7041,Ppara_Mir7041
61114,Ppara,Mir7049,Ppara_Mir7049
61117,Ppara,Mir7226,Ppara_Mir7226
61125,Ppara,Mirlet7c-2,Ppara_Mirlet7c-2
61126,Ppara,Mkln1,Ppara_Mkln1
61127,Ppara,Mkln1os,Ppara_Mkln1os
61129,Ppara,Mlycd,Ppara_Mlycd
61130,Ppara,Mmadhc,Ppara_Mmadhc
61131,Ppara,Mmd,Ppara_Mmd
61133,Ppara,Mmp15,Ppara_Mmp15
61136,Ppara,Mocos,Ppara_Mocos
61137,Ppara,Mpp4,Ppara_Mpp4
61140,Ppara,Mrap,Ppara_Mrap
61142,Ppara,Mroh2a,Ppara_Mroh2a
61143,Ppara,Mrpl14,Ppara_Mrpl14
61146,Ppara,Mt2,Ppara_Mt2
61150,Ppara,Mthfs,Ppara_Mthfs
61156,Ppara,Muc4,Ppara_Muc4
61157,Ppara,Mug1,Ppara_Mug1
61158,Ppara,Mup1,Ppara_Mup1
61159,Ppara,Mup12,Ppara_Mup12
61160,Ppara,Mup14,Ppara_Mup14
61161,Ppara,Mup15,Ppara_Mup15
61163,Ppara,Mup17,Ppara_Mup17
61164,Ppara,Mup18,Ppara_Mup18
61165,Ppara,Mup19,Ppara_Mup19
61168,Ppara,Mup8,Ppara_Mup8
61169,Ppara,Mustn1,Ppara_Mustn1
61172,Ppara,Myc,Ppara_Myc
61173,Ppara,Myh9,Ppara_Myh9
61174,Ppara,Mymx,Ppara_Mymx
61175,Ppara,Myo18a,Ppara_Myo18a
61178,Ppara,N4bp2l1,Ppara_N4bp2l1
61180,Ppara,Naaa,Ppara_Naaa
61184,Ppara,Nans,Ppara_Nans
61185,Ppara,Naprt,Ppara_Naprt
61187,Ppara,Ncoa2,Ppara_Ncoa2
61189,Ppara,Ncor2,Ppara_Ncor2
61192,Ppara,Ndst1,Ppara_Ndst1
61194,Ppara,Ndufa7,Ppara_Ndufa7
61198,Ppara,Nek6,Ppara_Nek6
61199,Ppara,Nek7,Ppara_Nek7
61201,Ppara,Neu3,Ppara_Neu3
61203,Ppara,Nfe2l2,Ppara_Nfe2l2
61205,Ppara,Nipsnap1,Ppara_Nipsnap1
61206,Ppara,Nipsnap3b,Ppara_Nipsnap3b
61207,Ppara,Nkx2-6,Ppara_Nkx2-6
61208,Ppara,Nnmt,Ppara_Nnmt
61209,Ppara,Noct,Ppara_Noct
61210,Ppara,Nop16,Ppara_Nop16
61212,Ppara,Npas2,Ppara_Npas2
61213,Ppara,Nqo2,Ppara_Nqo2
61214,Ppara,Nr0b2,Ppara_Nr0b2
61216,Ppara,Nr1h3,Ppara_Nr1h3
61217,Ppara,Nr1i2,Ppara_Nr1i2
61219,Ppara,Nr2f6,Ppara_Nr2f6
61223,Ppara,Nrg4,Ppara_Nrg4
61224,Ppara,Nrros,Ppara_Nrros
61226,Ppara,Nt5e,Ppara_Nt5e
61227,Ppara,Nudt12,Ppara_Nudt12
61230,Ppara,Olfr1346,Ppara_Olfr1346
61233,Ppara,Olfr541,Ppara_Olfr541
61234,Ppara,Olfr61,Ppara_Olfr61
61235,Ppara,Olfr695,Ppara_Olfr695
61237,Ppara,Oplah,Ppara_Oplah
61239,Ppara,Orm2,Ppara_Orm2
61241,Ppara,Osbpl1a,Ppara_Osbpl1a
61243,Ppara,Oscar,Ppara_Oscar
61244,Ppara,Ost4,Ppara_Ost4
61245,Ppara,Ovol3,Ppara_Ovol3
61247,Ppara,Oxsr1,Ppara_Oxsr1
61249,Ppara,P2rx5,Ppara_P2rx5
61251,Ppara,Paqr7,Ppara_Paqr7
61252,Ppara,Paqr9,Ppara_Paqr9
61254,Ppara,Pbld1,Ppara_Pbld1
61255,Ppara,Pcca,Ppara_Pcca
61256,Ppara,Pck1,Ppara_Pck1
61257,Ppara,Pcnx4,Ppara_Pcnx4
61258,Ppara,Pcp4l1,Ppara_Pcp4l1
61259,Ppara,Pctp,Ppara_Pctp
61260,Ppara,Pcx,Ppara_Pcx
61261,Ppara,Pdcd1lg2,Ppara_Pdcd1lg2
61264,Ppara,Pdgfra,Ppara_Pdgfra
61266,Ppara,Pdk4,Ppara_Pdk4
61267,Ppara,Pdp2,Ppara_Pdp2
61268,Ppara,Pebp1,Ppara_Pebp1
61269,Ppara,Pemt,Ppara_Pemt
61270,Ppara,Pet117,Ppara_Pet117
61271,Ppara,Pex14,Ppara_Pex14
61272,Ppara,Pex19,Ppara_Pex19
61273,Ppara,Pex2,Ppara_Pex2
61274,Ppara,Pgm2,Ppara_Pgm2
61275,Ppara,Pgpep1,Ppara_Pgpep1
61276,Ppara,Phldb3,Ppara_Phldb3
61277,Ppara,Pid1,Ppara_Pid1
61279,Ppara,Pih1d1,Ppara_Pih1d1
61280,Ppara,Pik3ap1,Ppara_Pik3ap1
61282,Ppara,Pik3r1,Ppara_Pik3r1
61283,Ppara,Pim3,Ppara_Pim3
61284,Ppara,Pipox,Ppara_Pipox
61285,Ppara,Pisd-ps3,Ppara_Pisd-ps3
61287,Ppara,Pitpnm2os1,Ppara_Pitpnm2os1
61290,Ppara,Pla2g12a,Ppara_Pla2g12a
61292,Ppara,Pla2g4d,Ppara_Pla2g4d
61293,Ppara,Pla2g6,Ppara_Pla2g6
61294,Ppara,Plbd1,Ppara_Plbd1
61295,Ppara,Plec,Ppara_Plec
61296,Ppara,Plekha6,Ppara_Plekha6
61298,Ppara,Plekhf1,Ppara_Plekhf1
61300,Ppara,Plin1,Ppara_Plin1
61301,Ppara,Plin4,Ppara_Plin4
61302,Ppara,Plin5,Ppara_Plin5
61303,Ppara,Plpp5,Ppara_Plpp5
61304,Ppara,Pltp,Ppara_Pltp
61305,Ppara,Pmepa1,Ppara_Pmepa1
61307,Ppara,Pmp2,Ppara_Pmp2
61308,Ppara,Pnkd,Ppara_Pnkd
61309,Ppara,Pnma1,Ppara_Pnma1
61311,Ppara,Pnrc1,Ppara_Pnrc1
61316,Ppara,Polr1b,Ppara_Polr1b
61317,Ppara,Polr2h,Ppara_Polr2h
61318,Ppara,Pon1,Ppara_Pon1
61319,Ppara,Por,Ppara_Por
61320,Ppara,Pou5f1-rs4,Ppara_Pou5f1-rs4
61325,Ppara,Ppl,Ppara_Ppl
61328,Ppara,Ppp1r3g,Ppara_Ppp1r3g
61330,Ppara,Ppp4r3a,Ppara_Ppp4r3a
61331,Ppara,Ppp6r2,Ppara_Ppp6r2
61332,Ppara,Pqlc1,Ppara_Pqlc1
61334,Ppara,Prkag2,Ppara_Prkag2
61335,Ppara,Prkag3,Ppara_Prkag3
61337,Ppara,Prlr,Ppara_Prlr
61339,Ppara,Proc,Ppara_Proc
61342,Ppara,Proz,Ppara_Proz
61343,Ppara,Prpsap1,Ppara_Prpsap1
61344,Ppara,Prr18,Ppara_Prr18
61346,Ppara,Psap,Ppara_Psap
61348,Ppara,Psma4,Ppara_Psma4
61351,Ppara,Psmd9,Ppara_Psmd9
61353,Ppara,Ptbp3,Ppara_Ptbp3
61354,Ppara,Ptgds,Ppara_Ptgds
61355,Ppara,Ptges,Ppara_Ptges
61357,Ppara,Ptprs,Ppara_Ptprs
61359,Ppara,Pus10,Ppara_Pus10
61361,Ppara,Pxmp4,Ppara_Pxmp4
61362,Ppara,Pym1,Ppara_Pym1
61364,Ppara,Qtrt2,Ppara_Qtrt2
61365,Ppara,R3hcc1l,Ppara_R3hcc1l
61366,Ppara,Rab11fip4os2,Ppara_Rab11fip4os2
61367,Ppara,Rab43,Ppara_Rab43
61368,Ppara,Rab9,Ppara_Rab9
61369,Ppara,Rad51d,Ppara_Rad51d
61370,Ppara,Rad54l2,Ppara_Rad54l2
61371,Ppara,Raet1c,Ppara_Raet1c
61372,Ppara,Raet1d,Ppara_Raet1d
61373,Ppara,Rara,Ppara_Rara
61374,Ppara,Rarres2,Ppara_Rarres2
61376,Ppara,Rassf8,Ppara_Rassf8
61377,Ppara,Rbm47,Ppara_Rbm47
61379,Ppara,Rbms1,Ppara_Rbms1
61381,Ppara,Rdh7,Ppara_Rdh7
61384,Ppara,Reep4,Ppara_Reep4
61393,Ppara,Rhobtb1,Ppara_Rhobtb1
61398,Ppara,Rmdn2,Ppara_Rmdn2
61399,Ppara,Rmnd5a,Ppara_Rmnd5a
61400,Ppara,Rnase10,Ppara_Rnase10
61401,Ppara,Rnase13,Ppara_Rnase13
61403,Ppara,Rnf10,Ppara_Rnf10
61407,Ppara,Rnf144b,Ppara_Rnf144b
61409,Ppara,Rnf186,Ppara_Rnf186
61412,Ppara,Rps19,Ppara_Rps19
61413,Ppara,Rps26,Ppara_Rps26
61414,Ppara,Rrbp1,Ppara_Rrbp1
61415,Ppara,Rrm2,Ppara_Rrm2
61416,Ppara,Rsad2,Ppara_Rsad2
61418,Ppara,Rtf2,Ppara_Rtf2
61419,Ppara,Rwdd3,Ppara_Rwdd3
61420,Ppara,Rxrg,Ppara_Rxrg
61423,Ppara,S1pr5,Ppara_S1pr5
61424,Ppara,Saa1,Ppara_Saa1
61425,Ppara,Saa3,Ppara_Saa3
61426,Ppara,Sag,Ppara_Sag
61430,Ppara,Sar1b,Ppara_Sar1b
61431,Ppara,Sardh,Ppara_Sardh
61434,Ppara,Sbno2,Ppara_Sbno2
61437,Ppara,Scd1,Ppara_Scd1
61438,Ppara,Sco2,Ppara_Sco2
61439,Ppara,Scp2,Ppara_Scp2
61442,Ppara,Sdsl,Ppara_Sdsl
61443,Ppara,Sec14l2,Ppara_Sec14l2
61444,Ppara,Sec16b,Ppara_Sec16b
61446,Ppara,Sept9,Ppara_Sept9
61447,Ppara,Serinc2,Ppara_Serinc2
61452,Ppara,Serpina3j,Ppara_Serpina3j
61454,Ppara,Serpina3m,Ppara_Serpina3m
61455,Ppara,Serpina4-ps1,Ppara_Serpina4-ps1
61457,Ppara,Serpinb6b,Ppara_Serpinb6b
61458,Ppara,Serpinc1,Ppara_Serpinc1
61459,Ppara,Serpinf2,Ppara_Serpinf2
61461,Ppara,Sftpa1,Ppara_Sftpa1
61462,Ppara,Sgk1,Ppara_Sgk1
61463,Ppara,Sgk2,Ppara_Sgk2
61464,Ppara,Sh3bp5,Ppara_Sh3bp5
61465,Ppara,Sh3pxd2a,Ppara_Sh3pxd2a
61466,Ppara,Shb,Ppara_Shb
61467,Ppara,Shisa8,Ppara_Shisa8
61469,Ppara,Sigmar1,Ppara_Sigmar1
61470,Ppara,Sik1,Ppara_Sik1
61471,Ppara,Sirt3,Ppara_Sirt3
61473,Ppara,Slc10a1,Ppara_Slc10a1
61475,Ppara,Slc13a4,Ppara_Slc13a4
61476,Ppara,Slc15a4,Ppara_Slc15a4
61481,Ppara,Slc22a6,Ppara_Slc22a6
61484,Ppara,Slc25a13,Ppara_Slc25a13
61485,Ppara,Slc25a20,Ppara_Slc25a20
61486,Ppara,Slc25a22,Ppara_Slc25a22
61488,Ppara,Slc25a34,Ppara_Slc25a34
61489,Ppara,Slc25a42,Ppara_Slc25a42
61491,Ppara,Slc25a47,Ppara_Slc25a47
61494,Ppara,Slc26a8,Ppara_Slc26a8
61495,Ppara,Slc27a2,Ppara_Slc27a2
61496,Ppara,Slc2a2,Ppara_Slc2a2
61497,Ppara,Slc2a5,Ppara_Slc2a5
61498,Ppara,Slc2a9,Ppara_Slc2a9
61499,Ppara,Slc35d2,Ppara_Slc35d2
61500,Ppara,Slc35e1,Ppara_Slc35e1
61503,Ppara,Slc38a4,Ppara_Slc38a4
61504,Ppara,Slc38a7,Ppara_Slc38a7
61506,Ppara,Slc4a4,Ppara_Slc4a4
61507,Ppara,Slc6a12,Ppara_Slc6a12
61508,Ppara,Slc6a6,Ppara_Slc6a6
61509,Ppara,Slc6a9,Ppara_Slc6a9
61510,Ppara,Slc8b1,Ppara_Slc8b1
61511,Ppara,Slc9a8,Ppara_Slc9a8
61513,Ppara,Slx1b,Ppara_Slx1b
61515,Ppara,Smad9,Ppara_Smad9
61516,Ppara,Smagp,Ppara_Smagp
61519,Ppara,Smok3a,Ppara_Smok3a
61521,Ppara,Snhg17,Ppara_Snhg17
61523,Ppara,Snord1a,Ppara_Snord1a
61524,Ppara,Snrk,Ppara_Snrk
61525,Ppara,Sowahb,Ppara_Sowahb
61526,Ppara,Sox6,Ppara_Sox6
61528,Ppara,Spata2l,Ppara_Spata2l
61529,Ppara,Spc24,Ppara_Spc24
61531,Ppara,Spns2,Ppara_Spns2
61533,Ppara,Spon2,Ppara_Spon2
61534,Ppara,Spop,Ppara_Spop
61536,Ppara,Srrm4os,Ppara_Srrm4os
61537,Ppara,Ssbp3,Ppara_Ssbp3
61538,Ppara,Sspn,Ppara_Sspn
61540,Ppara,St3gal2,Ppara_St3gal2
61541,Ppara,St6gal1,Ppara_St6gal1
61543,Ppara,Stard5,Ppara_Stard5
61544,Ppara,Stat5a,Ppara_Stat5a
61545,Ppara,Stau1,Ppara_Stau1
61546,Ppara,Steap3,Ppara_Steap3
61549,Ppara,Stra6l,Ppara_Stra6l
61550,Ppara,Stx1a,Ppara_Stx1a
61551,Ppara,Stx1b,Ppara_Stx1b
61553,Ppara,Suclg2,Ppara_Suclg2
61556,Ppara,Sult2a8,Ppara_Sult2a8
61557,Ppara,Sumo3,Ppara_Sumo3
61558,Ppara,Suox,Ppara_Suox
61559,Ppara,Susd1,Ppara_Susd1
61562,Ppara,Taar1,Ppara_Taar1
61563,Ppara,Tacc2,Ppara_Tacc2
61564,Ppara,Tagln,Ppara_Tagln
61565,Ppara,Tars,Ppara_Tars
61566,Ppara,Tas2r144,Ppara_Tas2r144
61568,Ppara,Tbcel,Ppara_Tbcel
61570,Ppara,Tchhl1,Ppara_Tchhl1
61572,Ppara,Tctn2,Ppara_Tctn2
61575,Ppara,Tfpi2,Ppara_Tfpi2
61576,Ppara,Tfr2,Ppara_Tfr2
61578,Ppara,Theg,Ppara_Theg
61581,Ppara,Thrsp,Ppara_Thrsp
61586,Ppara,Tk1,Ppara_Tk1
61588,Ppara,Tle3,Ppara_Tle3
61595,Ppara,Tmcc3,Ppara_Tmcc3
61598,Ppara,Tmem131l,Ppara_Tmem131l
61599,Ppara,Tmem147,Ppara_Tmem147
61600,Ppara,Tmem169,Ppara_Tmem169
61601,Ppara,Tmem171,Ppara_Tmem171
61603,Ppara,Tmem217,Ppara_Tmem217
61606,Ppara,Tmem268,Ppara_Tmem268
61609,Ppara,Tmprss11e,Ppara_Tmprss11e
61610,Ppara,Tmprss4,Ppara_Tmprss4
61611,Ppara,Tmprss6,Ppara_Tmprss6
61613,Ppara,Tnfaip2,Ppara_Tnfaip2
61617,Ppara,Tnk2,Ppara_Tnk2
61618,Ppara,Tnrc6b,Ppara_Tnrc6b
61619,Ppara,Tomt,Ppara_Tomt
61622,Ppara,Tpcn1,Ppara_Tpcn1
61623,Ppara,Trak1,Ppara_Trak1
61624,Ppara,Tram2,Ppara_Tram2
61627,Ppara,Trim2,Ppara_Trim2
61628,Ppara,Trim25,Ppara_Trim25
61629,Ppara,Trim80,Ppara_Trim80
61630,Ppara,Trmt13,Ppara_Trmt13
61632,Ppara,Trp53inp1,Ppara_Trp53inp1
61634,Ppara,Tsku,Ppara_Tsku
61635,Ppara,Tspo,Ppara_Tspo
61637,Ppara,Ttc39c,Ppara_Ttc39c
61638,Ppara,Ttc7,Ppara_Ttc7
61641,Ppara,Ttpa,Ppara_Ttpa
61642,Ppara,Ttpal,Ppara_Ttpal
61644,Ppara,Tvp23a,Ppara_Tvp23a
61645,Ppara,Twf1,Ppara_Twf1
61646,Ppara,Twistnb,Ppara_Twistnb
61647,Ppara,Txn2,Ppara_Txn2
61648,Ppara,Txndc11,Ppara_Txndc11
61649,Ppara,Txndc15,Ppara_Txndc15
61650,Ppara,Txndc5,Ppara_Txndc5
61651,Ppara,Txnip,Ppara_Txnip
61652,Ppara,Tymp,Ppara_Tymp
61653,Ppara,Tyw5,Ppara_Tyw5
61655,Ppara,Ubb,Ppara_Ubb
61657,Ppara,Ube2d2b,Ppara_Ube2d2b
61658,Ppara,Ube2h,Ppara_Ube2h
61660,Ppara,Ucp3,Ppara_Ucp3
61661,Ppara,Ugt1a1,Ppara_Ugt1a1
61668,Ppara,Ugt3a2,Ppara_Ugt3a2
61670,Ppara,Unkl,Ppara_Unkl
61672,Ppara,Upp2,Ppara_Upp2
61673,Ppara,Urad,Ppara_Urad
61674,Ppara,Urah,Ppara_Urah
61675,Ppara,Uroc1,Ppara_Uroc1
61680,Ppara,Vnn1,Ppara_Vnn1
61681,Ppara,Vps37b,Ppara_Vps37b
61682,Ppara,Vps37d,Ppara_Vps37d
61683,Ppara,Wbp1l,Ppara_Wbp1l
61684,Ppara,Wbscr25,Ppara_Wbscr25
61688,Ppara,Wdtc1,Ppara_Wdtc1
61689,Ppara,Wfdc21,Ppara_Wfdc21
61690,Ppara,Wipi2,Ppara_Wipi2
61691,Ppara,Wnt5b,Ppara_Wnt5b
61694,Ppara,Xrcc1,Ppara_Xrcc1
61695,Ppara,Xylb,Ppara_Xylb
61697,Ppara,Zbp1,Ppara_Zbp1
61701,Ppara,Zbtb7c,Ppara_Zbtb7c
61706,Ppara,Zfhx2,Ppara_Zfhx2
61707,Ppara,Zfhx2os,Ppara_Zfhx2os
61709,Ppara,Zfp292,Ppara_Zfp292
61710,Ppara,Zfp36,Ppara_Zfp36
61711,Ppara,Zfp36l2,Ppara_Zfp36l2
61712,Ppara,Zfp422,Ppara_Zfp422
61714,Ppara,Zfp462,Ppara_Zfp462
61715,Ppara,Zfp608,Ppara_Zfp608
61718,Ppara,Zfp740,Ppara_Zfp740
61719,Ppara,Zfp750,Ppara_Zfp750
61723,Ppara,Zfp879,Ppara_Zfp879
61725,Ppara,Zfyve26,Ppara_Zfyve26
61727,Ppara,Zmiz1,Ppara_Zmiz1
61728,Ppara,Zmynd8,Ppara_Zmynd8
61729,Ppara,Znrf3,Ppara_Znrf3
61730,Ppara,Zyg11a,Ppara_Zyg11a
